rank,username,country,rating,title,score,tie_break,wins,draws,byes
49,dennisodessa,Click here to see our stance on the war in Ukraine,2605,FM,7.5,51.0,7,1,0
50,azikom,Azerbaijan,2716,GM,7.5,47.0,7,1,0
51,Legit,Poland,2726,FM,7.0,72.0,6,2,0
52,ChessSwole,United States,2800,FM,7.0,65.5,6,2,0
53,GoltsevDmitry2000,Click here to see our stance on the war in Ukraine,2900,FM,7.0,64.5,6,2,0
54,DryCounty,United States,2644,GM,7.0,64.0,7,0,0
55,scandalgod,Argentina,2680,FM,7.0,63.5,7,0,0
56,JoakimVonAnd,Denmark,2744,IM,7.0,63.5,7,0,0
57,Zurability,United States,2777,IM,7.0,63.5,6,2,0
58,nindjaxx8,Argentina,2685,FM,7.0,62.5,6,2,0
59,xakevicius91,Catalonia,2582,FM,7.0,62.0,7,0,0
60,Meri-Arabidze,Georgia,2673,IM,7.0,62.0,7,0,0
61,Fandorine,Spain,2899,GM,7.0,61.5,6,2,0
62,NailBashirli,Azerbaijan,2734,IM,7.0,60.5,7,0,0
63,Evan_Attaker,Iran,2732,FM,7.0,60.5,7,0,0
64,Flawless_Fighter,Click here to see our stance on the war in Ukraine,2701,IM,7.0,60.0,6,2,0
65,Mikayel99,Armenia,2583,NM,7.0,58.5,5,4,0
66,AldokhinIvan,Click here to see our stance on the war in Ukraine,2615,IM,7.0,57.5,7,0,0
67,Crazy_girl99,United States,2554,WGM,7.0,57.0,7,0,0
68,Individoom,Kazakhstan,2707,IM,7.0,55.5,7,0,0
69,Dhaydon19,England,2696,FM,7.0,55.5,7,0,0
70,Goryachkina,Click here to see our stance on the war in Ukraine,2677,GM,7.0,54.5,6,2,0
71,Losingexperience,India,2714,IM,7.0,54.0,7,0,0
72,IMRosen,Germany,2726,IM,7.0,53.5,6,2,0
73,DanylaBagrov,Ukraine,2573,CM,7.0,53.5,6,2,0
74,slidingknight2775,Ukraine,2635,CM,7.0,53.0,7,0,0
75,ArmanGhevondyanchess,Armenia,2693,CM,7.0,52.0,7,0,0
76,Abund,China,2694,NM,7.0,50.0,7,0,0
77,Lupul_Cenusiu,Romania,2873,GM,7.0,49.0,7,0,0
78,xasid81,Israel,2659,IM,7.0,47.5,7,0,0
79,Igor_Lysyj,International,2853,GM,6.5,68.5,6,1,0
80,Statham,South Africa,2723,CM,6.5,63.5,6,1,0
81,SHIVACalypso,Pakistan,2507,FM,6.5,63.0,6,1,0
82,OverallStranger,United States,2427,NM,6.5,62.5,6,1,0
83,Mops_2004,Ukraine,2832,IM,6.5,62.0,6,1,0
84,BerlinDrawer,Pakistan,2512,NM,6.5,61.5,6,1,0
85,newyorkmouse,United States,2630,NM,6.5,60.0,6,1,0
86,DeTimmerman,Netherlands,2729,IM,6.5,59.5,5,3,0
87,chess94cu,Cuba,2647,IM,6.5,59.5,6,1,0
88,karinachess1,Click here to see our stance on the war in Ukraine,2615,IM,6.5,58.0,6,1,0
89,GM_dmitrij,Germany,3105,GM,6.5,57.0,5,3,0
90,reevecanada,Canada,2648,CM,6.5,56.0,6,1,0
91,farzadbfd,Iran,2700,FM,6.5,56.0,6,1,0
92,DragonB70,Hungary,2717,IM,6.5,56.0,6,1,0
93,lamomiajunior,Argentina,2704,IM,6.5,56.0,6,1,0
94,RZ0,Bangladesh,2505,GM,6.5,55.5,6,1,0
95,GothamChess,United States,2719,IM,6.5,55.0,6,1,0
96,Dolphin_2010,Turks and Caicos Islands,2823,FM,6.5,54.5,6,1,0
97,HalfIsCrayfish,Poland,2659,FM,6.5,54.5,5,3,0
98,esskeettit,Bulgaria,2473,FM,6.5,52.5,6,1,0
99,santosalberto1987,Ecuador,2515,IM,6.5,52.5,5,3,0
100,rhungaski,United States,2556,GM,6.5,51.0,6,1,0
101,arctic_t00,Serbia,2701,IM,6.5,50.5,6,1,0
102,Chempiblinka,Click here to see our stance on the war in Ukraine,2314,WFM,6.5,50.0,6,1,0
103,HamedWafa4,Egypt,2820,IM,6.5,49.5,5,3,0
104,djano,Poland,2622,FM,6.5,43.5,6,1,0
105,Sic_Transit_GM,Moldova,2552,GM,6.5,38.5,6,1,0
106,Bob_2004,Click here to see our stance on the war in Ukraine,2737,FM,6.0,62.5,6,0,0
107,Korchmar_Vasiliy,Click here to see our stance on the war in Ukraine,2724,IM,6.0,60.0,5,2,0
108,Tunahan_Makaraci,Türkiye,2576,FM,6.0,59.0,6,0,0
109,tactic,International,2727,NM,6.0,59.0,6,0,0
110,WilsonPalencia21,Venezuela,2613,IM,6.0,59.0,5,2,0
111,thenewfiredragon,United States,2491,FM,6.0,58.5,6,0,0
112,ATM622,Malta,2531,CM,6.0,58.5,4,4,0
113,Barboval,Ukraine,2524,FM,6.0,56.0,6,0,0
114,Journey_to_GrandMaster_YT,Germany,2754,IM,6.0,55.5,6,0,0
115,malakismayil,Azerbaijan,2637,WFM,6.0,55.5,5,2,0
116,ansko1999,Norway,2622,CM,6.0,55.0,5,2,0
117,King_Deded4d5,Australia,2423,FM,6.0,54.0,6,0,0
118,betta2004,Italy,2463,FM,6.0,54.0,6,0,0
119,ALRS-SPS,Brazil,2351,NM,6.0,52.5,5,2,0
120,Slovineanu,Moldova,2498,IM,6.0,52.5,6,0,0
121,subham777,United States,2541,NM,6.0,52.5,6,0,0
122,stollenmonster,Click here to see our stance on the war in Ukraine,2897,CM,6.0,51.0,6,0,0
123,Zq1,United States,2551,GM,6.0,50.5,6,0,0
124,Jahonas,United States,2413,NM,6.0,50.5,6,0,0
125,GlavkonVVS,Click here to see our stance on the war in Ukraine,2609,FM,6.0,50.0,6,0,0
126,ellatambien,Spain,2693,IM,6.0,50.0,6,0,0
127,MaestroCheck,Madagascar,2669,NM,6.0,48.5,5,2,0
128,DeArron_Fox,Ukraine,2520,FM,6.0,48.0,6,0,0
129,Mikhail_Golubev,Ukraine,2761,GM,6.0,48.0,6,0,0
130,Chaubunagungamaug1,Cayman Islands,2600,NM,6.0,47.0,6,0,0
131,Oleg_Papayan,International,2607,FM,6.0,46.5,5,2,0
132,Kavyev_Ruslan,Click here to see our stance on the war in Ukraine,2325,FM,6.0,45.5,6,0,0
133,szefru,Hungary,2361,WFM,6.0,44.5,6,0,0
134,micke12a,Serbia,2375,FM,6.0,44.5,5,2,0
135,th3d4rkness,Brazil,2205,NM,6.0,43.5,5,2,0
136,Zampronha1971,Brazil,2436,NM,6.0,42.5,5,2,0
137,talaicito,United States,2160,NM,6.0,41.5,6,0,0
138,AlexanderMatlak,Ukraine,2516,NM,6.0,36.0,5,2,0
139,amylazy,Faroe Islands,2515,WIM,6.0,30.5,6,0,0
140,Orest_Vovk,Ukraine,2553,FM,5.5,61.5,5,1,0
141,Rainbow2014,Germany,2491,WGM,5.5,60.5,5,1,0
142,mostafa_sakha,Iran,2400,CM,5.5,58.0,4,3,0
143,RantomOpening,Norway,2738,CM,5.5,58.0,5,1,0
144,HajiyevKanan,Azerbaijan,2608,FM,5.5,57.5,5,1,0
145,Matalon,Mexico,2463,IM,5.5,56.5,5,1,0
146,KNVB,Canada,2706,GM,5.5,55.5,5,1,0
147,rdarruda,United States,2503,FM,5.5,55.0,5,1,0
148,yaguigor,Click here to see our stance on the war in Ukraine,2555,GM,5.5,54.0,5,1,0
149,ameetghasi100,United Kingdom,2721,IM,5.5,54.0,5,1,0
150,nochewycandy,Canada,2728,NM,5.5,53.5,3,5,0
151,zverr1,England,2532,CM,5.5,52.0,5,1,0
152,topin8,Bolivia,2582,FM,5.5,52.0,5,1,0
153,JanistanTV,Germany,2676,GM,5.5,51.5,4,3,0
154,EmmaChess,United States,2659,IM,5.5,50.5,5,1,0
155,Supergiuly,Italy,2359,WFM,5.5,50.5,5,1,0
156,Nicolik,Italy,2626,IM,5.5,49.5,5,1,0
157,pirulillo,Spain,2339,FM,5.5,49.0,5,1,0
158,tgpgoat,United States,2541,CM,5.5,48.0,5,1,0
159,kleber2007,Germany,2501,FM,5.5,47.0,5,1,0
160,Eloist,Germany,2444,FM,5.5,46.0,5,1,0
161,NovakRatko,Croatia,2371,CM,5.5,45.0,5,1,0
162,AquaPython,China,2324,NM,5.5,44.5,5,1,0
163,teresin05,Peru,2341,WFM,5.5,33.5,5,1,0
164,harshu27,United States,2476,NM,5.0,62.5,5,0,0
165,Romkachess,Canada,2592,NM,5.0,57.0,5,0,0
166,bazar-wokzal,International,2582,IM,5.0,56.0,5,0,0
167,ClauAmura,Argentina,2378,WGM,5.0,55.5,5,0,0
168,bob1263,Ukraine,2538,FM,5.0,55.0,4,2,0
169,Bykov_Egor,Hungary,2629,FM,5.0,55.0,5,0,0
170,NigelDwarf,United States,2454,NM,5.0,54.0,5,0,0
171,vesalhamedinia,Iran,2488,WIM,5.0,53.5,5,0,0
172,duone,United States,2440,NM,5.0,52.0,5,0,0
173,Mikhal867,Ukraine,2441,NM,5.0,50.0,5,0,0
174,dosto07,Mexico,2502,IM,5.0,49.0,5,0,0
175,gabduschew,Click here to see our stance on the war in Ukraine,2406,FM,5.0,49.0,5,0,0
176,Tolya2,Germany,2468,IM,5.0,48.0,4,2,0
177,A4RookA3,United States,2506,FM,5.0,48.0,4,2,0
178,dolynachess,Ukraine,2535,CM,5.0,46.0,5,0,0
179,Viktor_Poddubnyi,International,2319,FM,5.0,45.0,5,0,0
180,aot317,Madagascar,2538,CM,5.0,44.5,5,0,0
181,LUISMIGUELOV,Mexico,2200,CM,5.0,44.5,4,2,0
182,sammartin99,United States,2378,NM,5.0,43.5,4,2,0
183,Laico,Brazil,2437,FM,5.0,42.5,5,0,0
184,K-Nygren,Sweden,2540,CM,5.0,42.5,5,0,0
185,CombativeWombat,Bulgaria,2405,NM,5.0,42.5,5,0,0
186,JunjiCol,United States,2552,FM,5.0,42.5,5,0,0
187,ToddBryant,United States,2360,NM,5.0,40.5,5,0,0
188,Beaterawn,Cuba,2486,FM,5.0,40.5,4,2,0
189,Chessdreamer2020,Kazakhstan,2571,FM,5.0,40.0,5,0,0
190,cthulhuuu,Poland,2436,CM,5.0,39.0,5,0,0
191,ahkashefi2800,Iran,2548,FM,5.0,37.0,5,0,0
192,aexmi,Spain,2285,FM,5.0,37.0,5,0,0
193,marvinguevara,El Salvador,2135,FM,5.0,36.5,5,0,0
194,egnfanclub,Brazil,2338,NM,5.0,35.5,4,2,0
195,Hirna2005,Ethiopia,2505,FM,5.0,34.0,5,0,0
196,Inepton_Fermion,European Union,2383,FM,5.0,30.5,5,0,0
197,kalinchick,Canada,2523,NM,5.0,30.0,5,0,0
198,LoonsDeKoeben,Germany,2384,FM,4.5,57.0,4,1,0
199,unbreakablepawn35,Israel,2399,CM,4.5,54.0,4,1,0
200,Kaustubh_Kodihalli,United States,2494,NM,4.5,53.5,3,3,0
201,CFalcons8,United States,2507,NM,4.5,52.5,4,1,0
202,tortorchess,United States,2194,WCM,4.5,50.0,4,1,0
203,sansanathalia,United States,2429,WFM,4.5,48.5,4,1,0
204,schondeln,United States,2374,FM,4.5,48.0,4,1,0
205,ploxoi,Ukraine,2500,NM,4.5,48.0,4,1,0
206,rionelG,Chile,2284,CM,4.5,47.0,4,1,0
207,Colombiano07,Colombia,2380,FM,4.5,44.5,4,1,0
208,carloseduar100,Colombia,2334,FM,4.5,44.5,4,1,0
209,safikiet,United States,2457,NM,4.5,44.0,4,1,0
210,divudis17,Slovenia,2513,FM,4.5,43.0,4,1,0
211,KarlEmilElmer,Denmark,2158,CM,4.5,42.0,4,1,0
212,urano56,Brazil,2406,NM,4.5,41.5,3,3,0
213,noblerone,Finland,2510,NM,4.5,41.0,3,3,0
214,ManMish2,Armenia,2630,CM,4.5,38.5,4,1,0
215,unkiyto,China,2705,IM,4.5,37.5,4,1,0
216,ninjatrick,Turks and Caicos Islands,2558,CM,4.5,35.0,4,1,0
217,enriquebutti,Paraguay,2231,NM,4.5,33.5,4,1,0
218,kalxandria,United States,2229,NM,4.5,24.5,4,1,0
219,pompey831,Canada,2510,GM,4.0,62.5,3,2,0
220,CoachVadim,Puerto Rico,2413,FM,4.0,55.0,3,2,0
221,hoshiboshi,United States,2232,NM,4.0,52.5,4,0,0
222,MarceloPlaya,Argentina,2419,IM,4.0,51.5,4,0,0
223,FuenfgegenWilly,Germany,2552,CM,4.0,47.5,4,0,0
224,Arteler,Click here to see our stance on the war in Ukraine,2598,FM,4.0,46.5,4,0,0
225,KamilaHryshchenko,Ukraine,2173,NM,4.0,46.0,4,0,0
226,Bugcrusher,Lithuania,2514,FM,4.0,45.5,3,2,0
227,maximnovik,Lithuania,2569,GM,4.0,45.0,4,0,0
228,CheckBits,Netherlands,2391,GM,4.0,45.0,4,0,0
229,Andrii_Prydun,Ukraine,2417,FM,4.0,45.0,4,0,0
230,EternalNight8,United States,2512,NM,4.0,44.5,4,0,0
231,Smiechu,Poland,2425,CM,4.0,44.5,4,0,0
232,pinelone,Italy,2374,FM,4.0,42.5,4,0,0
233,campochess,Colombia,2135,CM,4.0,41.5,4,0,0
234,BillCoe,United States,2178,NM,4.0,41.0,4,0,0
235,N_I_Chess,Ivory Coast,2235,NM,4.0,40.0,4,0,0
236,PapaieDudu,Brazil,2324,NM,4.0,40.0,4,0,0
237,aranibos,Netherlands,2210,FM,4.0,34.5,4,0,0
238,traviscottofficial,United States,2793,NM,4.0,32.5,4,0,0
239,SocoLoco,Canada,2035,NM,4.0,26.5,3,2,0
240,LidongW,Canada,2332,NM,4.0,23.5,4,0,0
241,Rawnsdale,United States,2454,NM,4.0,20.0,4,0,0
242,ChEsper99,Netherlands,2306,FM,3.5,53.5,2,3,0
243,patzer-reloaded,International,2553,FM,3.5,51.5,3,1,0
244,Hakiki_satranc,Türkiye,2417,CM,3.5,49.0,3,1,0
245,HouseOfDurin,Serbia,2315,CM,3.5,47.0,3,1,0
246,Masterisback04,Mexico,2032,CM,3.5,45.5,3,1,0
247,AlphaPerseii,Mexico,2390,NM,3.5,45.0,3,1,0
248,nitpicker,United States,2305,FM,3.5,45.0,3,1,0
249,romulocardoso,Brazil,2211,NM,3.5,42.5,3,1,0
250,KorolDimitriy75,Ukraine,2436,NM,3.5,38.0,3,1,0
251,cristiano78,Brazil,2255,NM,3.5,36.5,3,1,0
252,Good_Knight_Kiss,United States,2442,NM,3.5,36.0,3,1,0
253,RebecaJimnz,Spain,2262,WFM,3.5,36.0,3,1,0
254,jcmesafischer,Dominican Republic,2409,CM,3.5,28.0,3,1,0
255,Roedor,Chile,2397,CM,3.5,24.5,2,3,0
256,Javokhir_Sindarov05,Uzbekistan,3088,GM,3.5,23.0,3,1,0
257,Cuchulin,Spain,2301,CM,3.0,46.0,3,0,0
258,PhileKhoob,Iran,2382,CM,3.0,44.0,2,2,0
259,JAN2404,Mexico,2167,CM,3.0,44.0,2,2,0
260,KebabJangles,Chinese Taipei,2409,NM,3.0,42.5,2,2,0
261,DianaMirza,Ireland,1902,WFM,3.0,40.5,3,0,0
262,merinasian,Spain,2395,FM,3.0,39.5,3,0,0
263,Roland_Garros_2024,Argentina,2327,CM,3.0,39.5,3,0,0
264,protectiago,Brazil,2060,NM,3.0,35.0,3,0,0
265,ritanovikova,Ukraine,2224,WCM,3.0,33.5,2,2,0
266,drragnar1,Türkiye,2437,CM,3.0,30.5,3,0,0
267,shirovin,Netherlands,2000,CM,3.0,30.0,3,0,0
268,Connectedcloud,United States,2432,NM,3.0,27.5,3,0,0
269,soloderisas,Spain,2646,FM,3.0,22.5,3,0,0
270,YouShallNotPass001,Germany,2421,FM,3.0,22.0,3,0,0
271,Patolindo,Brazil,2219,NM,3.0,16.0,3,0,0
272,RamonManon0g,United States,2399,NM,3.0,4.5,3,0,0
273,probablybad04,Singapore,2477,CM,3.0,4.0,3,0,0
274,Commando_Droid,China,2713,FM,3.0,3.5,3,0,0
275,Boudicca64,Chile,1921,WIM,2.5,35.5,2,1,0
276,Navyblue1,Mexico,2257,NM,2.5,34.5,2,1,0
277,fabianvivasz,Venezuela,2501,FM,2.5,32.5,2,1,0
278,InadaC,Jamaica,2322,WCM,2.5,27.5,2,1,0
279,miraitrunks,Brazil,2168,NM,2.5,24.0,2,1,0
280,RealPerangel,Spain,2737,GM,2.5,22.5,2,1,0
281,Bala-Afiada,Brazil,2019,NM,2.5,20.0,2,1,0
282,Pachonpower,Mexico,2572,FM,2.5,19.0,2,1,0
283,Chessdemon2019,Canada,2380,CM,2.5,17.5,2,1,0
284,simaopdias,Brazil,2178,FM,2.0,37.0,1,2,0
285,JEHUBNER,Brazil,2000,WNM,2.0,34.0,2,0,0
286,mfschulz,Germany,2222,FM,2.0,32.5,2,0,0
287,jero888,Mexico,2317,FM,2.0,32.0,2,0,0
288,olakenn,Nigeria,1805,FM,2.0,30.5,2,0,0
289,crazycheesecake,Canada,2113,WCM,2.0,30.0,2,0,1
290,katharinareinecke,Germany,2059,WCM,2.0,28.5,2,0,0
291,Gyulamiryan-koryun,Click here to see our stance on the war in Ukraine,2170,CM,2.0,27.0,2,0,1
292,ValeriyGrinev,Ukraine,2607,IM,2.0,19.0,2,0,0
293,CrimeFightingSpider07,India,2631,FM,2.0,19.0,1,2,0
294,MITerryble,Peru,3005,IM,2.0,16.5,2,0,0
295,Skatchkov_V,Click here to see our stance on the war in Ukraine,2623,FM,2.0,12.5,2,0,0
296,Atanejhad,Iran,2518,FM,2.0,10.0,2,0,0
297,Casper,China,2429,FM,2.0,4.5,2,0,0
298,PNEPaul,Canada,1977,NM,1.5,31.0,1,1,0
299,Rhinos1,Colombia,2124,CM,1.5,12.5,1,1,0
300,GMAneta,Poland,2477,IM,1.5,6.5,1,1,0
301,AlejandroArias,Spain,2367,FM,1.5,6.5,1,1,0
302,maurovargas01,Colombia,1998,FM,1.0,33.5,1,0,0
303,OIAM03,Venezuela,1962,WIM,1.0,32.5,1,0,0
304,madmax011,Kyrgyzstan,2393,WNM,1.0,28.0,1,0,0
305,Levanzovsky,Israel,2531,FM,1.0,22.5,1,0,0
306,AleksandraMilovic,Montenegro,2132,WIM,1.0,21.5,0,2,0
307,marszach123,Poland,1919,WGM,1.0,18.0,1,0,0
308,Tulipnoir,Romania,2401,NM,1.0,17.5,0,2,0
309,JCVanDamme10,Colombia,2332,FM,1.0,16.5,1,0,0
310,Winner_7777,International,2601,FM,1.0,16.0,1,0,0
311,HowTo2Draw,Greece,2519,FM,1.0,15.0,1,0,0
312,CruzWilliam,Brazil,2405,FM,1.0,14.5,1,0,0
313,zsizsi99,Hungary,2531,FM,1.0,13.5,1,0,0
314,kosmeg,Palestine,2557,IM,1.0,10.0,1,0,0
315,FrankDux44,France,2622,IM,1.0,9.0,1,0,0
316,Slovak_fighter2000,Czech Republic,2566,FM,1.0,8.0,1,0,0
317,KVAIDAN,Click here to see our stance on the war in Ukraine,2349,CM,1.0,7.0,1,0,0
318,Freeeeeeeeeeeeeeeeee,Tuvalu,1833,CM,1.0,6.5,1,0,0
319,EddieMarsalla,Croatia,2694,FM,1.0,6.5,1,0,0
320,rikchessmx,Mexico,2323,FM,1.0,5.0,1,0,0
321,cakeuvdort,Czech Republic,2282,CM,1.0,4.5,1,0,0
322,McCarthyStone,England,2496,CM,1.0,0.0,1,0,0
323,GelmanAlexander,Germany,2721,IM,0.5,4.5,0,1,0
324,SCIM,Netherlands,2551,GM,0.5,0.0,0,1,0
325,MikeSailer,United States,2120,NM,0.0,13.0,0,0,0
326,invisible_s0ul,Poland,2391,WFM,0.0,10.5,0,0,0
327,wild3000,Click here to see our stance on the war in Ukraine,2474,FM,0.0,9.5,0,0,0
328,DonJuanEGenaro,Brazil,1921,FM,0.0,9.0,0,0,0
329,Aram7Adam,Syria,2513,FM,0.0,8.5,0,0,0
330,yuriydovzik,Ukraine,2142,IM,0.0,7.5,0,0,0
331,HandKnit,Canada,2502,CM,0.0,5.5,0,0,0
332,Cacriefils1984,France,2443,CM,0.0,0.0,0,0,0
333,Squirlolz,England,2483,IM,0.0,0.0,0,0,0
334,lrjchess,United States,2618,IM,0.0,0.0,0,0,0
335,Mikhail_Bryakin,Serbia,2806,GM,0.0,0.0,0,0,0
336,FMOlexandrProhorov,Ukraine,2326,NM,0.0,0.0,0,0,0
337,vugarrasulov,Azerbaijan,2990,GM,0.0,0.0,0,0,0
338,wanyaland,Uganda,2412,FM,0.0,0.0,0,0,0
339,Jospem,Mexico,3078,GM,6.5,51.5,6,1,0
340,pouya21,Iran,2862,GM,6.5,56.0,6,1,0
341,GMG,United States,2700,GM,6.5,53.0,6,1,0
342,ChessWarrior7197,Uzbekistan,3069,GM,6.5,38.0,6,1,0
343,ChessLover0108,Azerbaijan,2952,GM,6.0,54.5,6,0,0
344,Pelusiansky,Chile,2556,FM,6.0,58.0,5,2,0
345,Annawel,France,3092,GM,5.5,43.5,5,1,0
346,dretch,United States,2862,GM,5.5,41.5,4,3,0
347,ChristopherYoo,Tuvalu,3027,GM,5.5,38.5,5,1,0
348,ckgchess,Türkiye,2849,GM,5.5,38.0,5,1,0
349,canhhuan,France,2548,FM,5.5,36.5,5,1,0
350,Adar_07,Türkiye,2729,IM,5.5,55.0,5,1,0
351,yobdc,Canada,2601,GM,5.5,52.5,5,1,0
352,amintabatabaei,Iran,3057,GM,5.0,44.0,4,2,0
353,BilodeauA,Austria,2912,GM,5.0,42.0,5,0,0
354,Seppppppy,United States,2315,NM,5.0,46.0,4,2,0
355,Chopper1905,Türkiye,2955,GM,5.0,41.5,4,2,0
356,Andrei_Skvortsov,Montenegro,2838,CM,5.0,38.5,5,0,0
357,sergiochess83,Hungary,2951,GM,5.0,36.5,4,2,0
358,AlexOstrovskiy,United States,2724,IM,5.0,36.5,5,0,0
359,Rsnr,International,2900,IM,5.0,59.0,5,0,0
360,Artem_Koval,Ukraine,2561,FM,5.0,53.0,5,0,0
361,Cxrjs,Chile,2497,WIM,5.0,52.5,5,0,0
362,manitodeplomo,Chile,2670,IM,5.0,50.5,4,2,0
363,VaglioSagan,United States,2589,CM,5.0,44.5,4,2,0
364,MathiasWomacka,Germany,2553,GM,5.0,42.5,5,0,0
365,chesselephant,United States,2611,NM,4.5,35.5,4,1,0
366,baki83,France,2916,GM,4.5,40.5,4,1,0
367,Aswathchess,India,2774,IM,4.5,40.0,4,1,0
368,rychessmaster1,United States,2829,FM,4.5,36.5,4,1,0
369,champ2005,India,3014,GM,4.5,34.5,4,1,0
370,Kombinator01,Hungary,2380,FM,4.5,30.5,4,1,0
371,ChessSG1,Chile,2492,CM,4.5,44.0,4,1,0
372,Sondremelaa,Norway,2523,FM,4.5,40.0,4,1,0
373,Sanyura,Poland,2650,WGM,4.5,46.5,4,1,0
374,Patricius007,Slovakia,2580,FM,4.5,40.5,4,1,0
375,Rud_Makarian,Click here to see our stance on the war in Ukraine,3072,IM,4.0,32.0,4,0,0
376,Sanan_Sjugirov,Hungary,3025,GM,4.0,28.0,4,0,0
377,Durarbayli,Azerbaijan,2863,GM,4.0,41.5,4,0,0
378,lukas_111111,Poland,2626,GM,4.0,39.5,4,0,0
379,GrotBchess,Poland,2604,CM,4.0,39.0,4,0,0
380,Dexter_Dyke,Chile,2362,CM,4.0,37.5,3,2,0
381,secretworker2027,France,2665,FM,4.0,33.5,3,2,0
382,Dr_troll,United States,2702,IM,4.0,30.5,4,0,0
383,Rashad_Zeynalli,Palestine,2723,FM,4.0,30.5,4,0,0
384,Roachelley,United States,2521,WGM,4.0,28.5,4,0,0
385,GasconJR,Spain,2600,GM,4.0,25.5,4,0,0
386,Jimonios,Eswatini,2612,CM,4.0,21.5,4,0,0
387,Giantgoogachess,United States,2373,NM,4.0,47.0,3,2,0
388,Chigorinetz,Kazakhstan,2606,IM,4.0,40.5,4,0,0
389,topce,Montenegro,2431,CM,4.0,38.5,4,0,0
390,Jarming,Mexico,2761,FM,4.0,35.0,4,0,0
391,Stanbad1,England,2603,CM,4.0,33.0,3,2,0
392,i_like_explosions,United States,2535,NM,4.0,31.0,4,0,0
393,NajdorfPlayerc5,Poland,2442,FM,4.0,30.0,4,0,0
394,aeiiuu,Japan,2626,FM,4.0,25.5,4,0,0
395,scrambleyourbrain,United States,2505,NM,4.0,43.5,4,0,0
396,insatiable27,United States,2428,CM,4.0,27.0,4,0,0
397,NMJeevanK,United States,2649,FM,3.5,32.5,3,1,0
398,Yaacovn,United States,2835,IM,3.5,38.0,3,1,0
399,pooh2012,United States,2577,NM,3.5,33.0,3,1,0
