rank,username,country,rating,title,score,tie_break,wins,draws,byes
104,Alex_Sahakyan2006,Armenia,2742,FM,6.0,67.0,6,0,0
105,annasargsyan_m,United States,2675,IM,6.0,64.0,6,0,0
106,RandomNoob04,Germany,2818,FM,6.0,64.0,5,2,0
107,nj123456,United Kingdom,2523,CM,6.0,62.5,6,0,0
108,GothamChess,United States,2719,IM,6.0,62.0,6,0,0
109,IMRosen,Germany,2726,IM,6.0,60.0,5,2,0
110,GlavkonVVS,Click here to see our stance on the war in Ukraine,2609,FM,6.0,58.5,6,0,0
111,Kotlyar_K,Click here to see our stance on the war in Ukraine,2653,FM,6.0,57.0,6,0,0
112,gahryman,Turkmenistan,2627,GM,6.0,56.5,6,0,0
113,korkmaz16,Türkiye,2507,CM,6.0,56.0,6,0,0
114,ozates,Türkiye,2669,FM,6.0,55.5,5,2,0
115,HaryKane,United States,2522,NM,6.0,55.5,6,0,0
116,tteshan,Bulgaria,2580,FM,6.0,55.5,6,0,0
117,RantomOpening,Norway,2738,CM,6.0,55.0,5,2,0
118,EsmeraldasAnderson03,Ecuador,2550,FM,6.0,54.5,6,0,0
119,Mikhail_Golubev,Ukraine,2761,GM,6.0,54.0,6,0,0
120,Zq1,United States,2551,GM,6.0,53.5,6,0,0
121,divudis17,Slovenia,2513,FM,6.0,53.5,6,0,0
122,Bilan_Danila,International,2558,FM,6.0,53.0,5,2,0
123,nindjaxx8,Argentina,2685,FM,6.0,51.5,6,0,0
124,subham777,United States,2541,NM,6.0,51.0,6,0,0
125,Defenstrator,United States,2485,NM,6.0,50.5,6,0,0
126,Nemsko,Finland,2301,WGM,6.0,50.5,6,0,0
127,Lion-Al-Messi,Norway,2619,FM,6.0,49.5,6,0,0
128,jcmesafischer,Dominican Republic,2409,CM,6.0,49.5,6,0,0
129,claudyna16,Poland,2473,IM,6.0,49.0,6,0,0
130,Tolya2,Germany,2468,IM,6.0,48.5,6,0,0
131,cukricek,Slovakia,2315,CM,6.0,48.5,6,0,0
132,Eloist,Germany,2444,FM,6.0,48.0,6,0,0
133,egnfanclub,Brazil,2338,NM,6.0,46.0,6,0,0
134,WilsonPalencia21,Venezuela,2613,IM,6.0,45.0,6,0,0
135,Kosak12,Poland,2869,IM,5.5,68.0,5,1,0
136,Rodalquilar,Argentina,2792,GM,5.5,60.0,5,1,0
137,Bryanl106,United States,2707,NM,5.5,58.0,5,1,0
138,Alblooshi_Hamad,United Arab Emirates,2244,CM,5.5,57.5,5,1,0
139,pinguino120,Italy,2335,NM,5.5,57.0,5,1,0
140,GoldenShare,Spain,2544,FM,5.5,56.5,5,1,0
141,Doomfist26,Kyrgyzstan,2619,NM,5.5,56.5,5,1,0
142,JackRodgers,Australia,2535,FM,5.5,56.5,5,1,0
143,ATM622,Malta,2531,CM,5.5,54.5,4,3,0
144,noblerone,Finland,2510,NM,5.5,53.5,5,1,0
145,SouS007,Sweden,2471,FM,5.5,53.5,5,1,0
146,ACollins05,Ireland,2510,CM,5.5,53.5,5,1,0
147,Payyappat,India,2425,FM,5.5,53.5,5,1,0
148,viniciusrego,Brazil,2367,FM,5.5,53.5,5,1,0
149,sharkarton,France,2515,FM,5.5,53.0,5,1,0
150,MusicCityMaster,United States,2473,FM,5.5,52.5,5,1,0
151,Yurovskykh_Oleksandr,Ukraine,2587,FM,5.5,52.0,4,3,0
152,CFalcons8,United States,2507,NM,5.5,51.5,4,3,0
153,cande_francisco,Argentina,2559,WGM,5.5,50.5,5,1,0
154,ural58,Ukraine,2528,IM,5.5,50.0,5,1,0
155,Dinamo3,Poland,2601,FM,5.5,50.0,5,1,0
156,delqate,Spain,2344,FM,5.5,48.0,5,1,0
157,verrbaa,Ukraine,2451,WIM,5.5,47.5,5,1,0
158,terrortoast,Germany,2560,FM,5.5,47.5,5,1,0
159,JCVanDamme10,Colombia,2332,FM,5.5,47.0,4,3,0
160,titomagno_64,United States,2306,NM,5.5,46.0,5,1,0
161,Walter_White_Poland,Poland,2386,FM,5.5,46.0,5,1,0
162,Rinqed222,United Kingdom,2276,NM,5.5,44.5,5,1,0
163,A4RookA3,United States,2506,FM,5.5,43.5,5,1,0
164,Witik,Click here to see our stance on the war in Ukraine,2796,FM,5.5,43.5,5,1,0
165,GoValya,Croatia,2239,WGM,5.5,41.5,5,1,0
166,TheAlienParty,Spain,2307,FM,5.5,41.5,5,1,0
167,Qingdom,Canada,2274,CM,5.5,35.5,5,1,0
168,wanyaland,Uganda,2412,FM,5.5,27.5,4,3,0
169,DeArron_Fox,Ukraine,2520,FM,5.0,63.5,5,0,0
170,cthulhuuu,Poland,2436,CM,5.0,62.5,5,0,0
171,emeli_chess,International,2337,FM,5.0,58.0,4,2,0
172,Kostukov_Alex,Ukraine,2345,NM,5.0,56.0,5,0,0
173,ansko1999,Norway,2622,CM,5.0,55.5,4,2,0
174,scandalgod,Argentina,2680,FM,5.0,55.0,5,0,0
175,Semetey,Kyrgyzstan,2609,IM,5.0,54.5,5,0,0
176,PepeCuenca,Spain,2771,GM,5.0,53.5,5,0,0
177,Grossboss19,Ukraine,2600,CM,5.0,53.5,4,2,0
178,zverr1,England,2532,CM,5.0,53.5,5,0,0
179,ahmedkandiliii,Palestine,2517,CM,5.0,53.0,5,0,0
180,Abduzhaparov,Spain,2543,IM,5.0,53.0,5,0,0
181,Inepton_Fermion,European Union,2383,FM,5.0,52.5,5,0,0
182,KetiTsatsalashvili,Georgia,2409,WGM,5.0,51.5,4,2,0
183,Smiechu,Poland,2425,CM,5.0,51.5,4,2,0
184,Supelyel,Dominican Republic,2429,NM,5.0,51.0,5,0,0
185,VitorBronson,Brazil,2519,NM,5.0,51.0,4,2,0
186,Teidi96,Brazil,2340,NM,5.0,50.0,5,0,0
187,CruzWilliam,Brazil,2405,FM,5.0,48.0,4,2,0
188,KorolDimitriy75,Ukraine,2436,NM,5.0,47.5,5,0,0
189,Jahonas,United States,2413,NM,5.0,47.0,4,2,0
190,ImportedItalianMaple,Portugal,2474,NM,5.0,47.0,5,0,0
191,IngOscarArdila,Colombia,2306,CM,5.0,46.0,4,2,0
192,rdarruda,United States,2503,FM,5.0,45.5,4,2,0
193,picturesquecheck,Poland,2532,FM,5.0,44.5,5,0,0
194,sansanathalia,United States,2429,WFM,5.0,44.0,4,2,0
195,Boninknights,United States,2452,IM,5.0,43.5,5,0,0
196,Conejoviejo67,Mexico,2412,CM,5.0,42.5,5,0,0
197,Quattroporte300,Poland,2448,WFM,5.0,42.5,5,0,0
198,gunslinger222,Wales,2342,FM,5.0,41.5,4,2,0
199,Alexei_Gubajdullin,International,2650,FM,5.0,41.0,5,0,0
200,Championnn-9,Armenia,2478,NM,5.0,40.0,5,0,0
201,VladimirBugayev,United States,2259,NM,5.0,40.0,4,2,0
202,Train_Your_Dragon,Switzerland,2504,NM,5.0,37.0,4,2,0
203,Burgsvik,Sweden,2256,FM,5.0,37.0,5,0,0
204,AlexPapasimakopoulos,Greece,2822,FM,5.0,36.5,5,0,0
205,Hirna2005,Ethiopia,2505,FM,5.0,35.0,5,0,0
206,YurasovMat-2012,International,2634,CM,5.0,34.5,5,0,0
207,Beca95,Serbia,2905,GM,5.0,33.5,5,0,0
208,ChadBiryani,United States,2404,NM,4.5,59.0,4,1,0
209,DanylaBagrov,Ukraine,2573,CM,4.5,54.5,4,1,0
210,The_Straightforward_Rook,Wales,2472,FM,4.5,54.0,4,1,0
211,andrzej,Poland,2417,CM,4.5,52.5,4,1,0
212,a_kandil,Egypt,2559,IM,4.5,52.5,4,1,0
213,Heinza9,Germany,2335,CM,4.5,50.0,4,1,0
214,martinmena,Egypt,2131,FM,4.5,49.0,4,1,0
215,dosto07,Mexico,2502,IM,4.5,47.0,3,3,0
216,NovakRatko,Croatia,2371,CM,4.5,47.0,4,1,0
217,koncheto,Bulgaria,2589,CM,4.5,46.0,4,1,0
218,KebabJangles,Chinese Taipei,2409,NM,4.5,46.0,4,1,0
219,Cristi_Coca,Romania,2435,FM,4.5,45.0,4,1,0
220,C_K_G,Bangladesh,2086,CM,4.5,44.0,4,1,0
221,Zampronha1971,Brazil,2436,NM,4.5,43.0,4,1,0
222,Ducke13,Chile,2297,FM,4.5,42.5,4,1,0
223,FredddieCroderg,Basque Country,2207,FM,4.5,41.5,4,1,0
224,BabageldiAnnaberdiyev,Türkiye,2632,FM,4.5,40.0,3,3,0
225,fmcabralis,Trinidad/Tobago,2390,FM,4.5,38.5,4,1,0
226,HajiyevKanan,Azerbaijan,2608,FM,4.5,38.5,4,1,0
227,N_I_Chess,Ivory Coast,2235,NM,4.5,37.5,4,1,0
228,amiqu,Chile,2169,FM,4.5,34.0,4,1,0
229,Mariia89,Click here to see our stance on the war in Ukraine,2224,WFM,4.0,53.5,3,2,0
230,ArchibaldCerveza29,Germany,2390,FM,4.0,53.0,3,2,0
231,BozeKat,Palestine,2093,FM,4.0,51.0,4,0,0
232,Viktor_Poddubnyi,International,2319,FM,4.0,48.5,3,2,0
233,Atousa,United States,2518,WGM,4.0,48.5,4,0,0
234,szefru,Hungary,2361,WFM,4.0,48.0,4,0,0
235,Cambek64,Ukraine,2500,FM,4.0,46.5,3,2,0
236,elgrona,Uruguay,2113,NM,4.0,46.0,4,0,0
237,lluiss,Spain,2233,FM,4.0,46.0,3,2,0
238,IraZyne,Canada,2298,NM,4.0,44.5,3,2,0
239,dolynachess,Ukraine,2535,CM,4.0,44.5,4,0,0
240,Cosi43,Poland,2678,FM,4.0,44.5,3,2,0
241,TheMagician,Australia,2228,FM,4.0,43.5,3,2,0
242,JaackCamel,United States,2217,CM,4.0,42.0,4,0,0
243,zajka-molotok,Ukraine,2593,IM,4.0,41.5,4,0,0
244,AndresDelgado77,Ecuador,2402,FM,4.0,41.5,4,0,0
245,Kostya26,Canada,2420,NM,4.0,41.0,4,0,0
246,trriinu,Estonia,2194,WFM,4.0,38.5,2,4,0
247,rcmz,Puerto Rico,2199,NM,4.0,38.0,4,0,0
248,ChEsper99,Netherlands,2306,FM,4.0,37.0,4,0,0
249,Jamal-Jamal-Jamal,Catalonia,2214,CM,4.0,37.0,4,0,0
250,Yushko_Olga,Ukraine,2226,WFM,4.0,36.5,4,0,0
251,effefe,Argentina,2390,WIM,4.0,35.5,4,0,0
252,Rud_Makarian,Click here to see our stance on the war in Ukraine,3072,IM,4.0,34.0,4,0,0
253,Canal_Showdrez,Brazil,1811,NM,4.0,33.0,4,0,0
254,andjela_djidjika,Serbia,2057,WCM,4.0,31.5,4,0,0
255,NMChessToImpress,United States,2259,NM,4.0,31.0,3,2,0
256,TheCavemanChess,United States,2634,NM,4.0,30.5,4,0,0
257,hmatyi07,Hungary,2371,CM,4.0,29.0,4,0,0
258,Vamostodorecto,France,2453,FM,4.0,23.0,3,2,0
259,agvega14,Cuba,2237,FM,4.0,14.5,4,0,0
260,N_Mullodzhanov,United States,2559,NM,3.5,51.5,3,1,0
261,mjelcic,Bosnia-Herzegovina,2288,CM,3.5,49.5,3,1,0
262,zano2023,France,2056,CM,3.5,42.0,3,1,0
263,LastHeroJr,Argentina,2467,IM,3.5,41.0,3,1,0
264,yuriydovzik,Ukraine,2142,IM,3.5,37.0,3,1,0
265,Nick12772,United States,2372,NM,3.5,36.5,2,3,0
266,nitpicker,United States,2305,FM,3.5,33.0,3,1,0
267,Attacker_2006,India,2536,FM,3.5,28.5,3,1,0
268,katharinareinecke,Germany,2059,WCM,3.5,24.5,3,1,1
269,Fjal,Argentina,2350,CM,3.5,23.5,3,1,0
270,legendisback1,Türkiye,3027,IM,3.5,19.0,3,1,0
271,Ready4abattle,Palestine,2230,NM,3.0,45.5,2,2,0
272,gxbg2000,Brazil,2029,NM,3.0,45.0,2,2,0
273,Dewarfd,Dominican Republic,2123,CM,3.0,44.0,2,2,0
274,YellowJacek,Poland,2254,IM,3.0,43.0,2,2,0
275,Felix-Rose,Mexico,2319,CM,3.0,42.5,3,0,0
276,kibromNNN,Eritrea,1824,CM,3.0,41.0,3,0,1
277,abeljusto,Mexico,2168,FM,3.0,40.5,3,0,0
278,LUISMIGUELOV,Mexico,2200,CM,3.0,39.5,2,2,0
279,rikchessmx,Mexico,2323,FM,3.0,38.5,3,0,0
280,tarno17,Poland,2238,WCM,3.0,37.5,2,2,0
281,pfalcon1949,United States,1811,NM,3.0,36.5,3,0,1
282,SCIM,Netherlands,2551,GM,3.0,36.0,3,0,0
283,PolandHussars,Poland,2580,FM,3.0,33.5,3,0,0
284,Doudou2015,United States,2190,CM,3.0,32.0,3,0,0
285,MikeSailer,United States,2120,NM,3.0,32.0,3,0,0
286,expii,United States,2136,NM,3.0,28.5,3,0,0
287,NitaLucian,Romania,2350,NM,3.0,22.0,3,0,0
288,hurricane7791,Spain,2730,IM,3.0,15.0,3,0,0
289,PushingpawnsNYC,Puerto Rico,2354,NM,3.0,9.5,3,0,0
290,wild3000,Click here to see our stance on the war in Ukraine,2474,FM,2.5,37.5,2,1,0
291,FM_Kappeler,Switzerland,2345,FM,2.5,29.0,2,1,0
292,aqibjbutt,Pakistan,1981,NM,2.5,13.5,2,1,0
293,deepfear,Bolivia,2004,WCM,2.0,46.5,2,0,0
294,jinxy2009,United States,2270,CM,2.0,42.0,2,0,0
295,SmirnovTimofey2000,Click here to see our stance on the war in Ukraine,1977,FM,2.0,33.0,2,0,1
296,PNEPaul,Canada,1977,NM,2.0,32.5,2,0,1
297,johnmez,United Kingdom,2319,FM,2.0,32.5,2,0,0
298,MoreChessJulia,United States,1984,WFM,2.0,30.0,2,0,1
299,protectiago,Brazil,2060,NM,2.0,29.5,2,0,0
300,Slovak_fighter2000,Czech Republic,2566,FM,2.0,27.5,2,0,0
301,Perecke,Hungary,2752,IM,2.0,24.5,2,0,0
302,Doublekk14,Spain,2353,FM,2.0,24.0,2,0,0
303,Actuary44,Poland,2490,CM,2.0,19.0,2,0,0
304,maurovargas01,Colombia,1997,FM,2.0,18.5,2,0,1
305,Rashad_Zeynalli,Palestine,2723,FM,2.0,18.5,2,0,0
306,Lavandum24,Click here to see our stance on the war in Ukraine,1908,WCM,2.0,6.0,2,0,1
307,akanga001,Gabon,2121,CM,1.5,35.0,1,1,0
308,boguszp,Poland,1891,CM,1.5,23.0,1,1,0
309,2L8IWUN,United States,2004,NM,1.5,9.5,1,1,0
310,cristianserban1,Romania,2577,CM,1.0,24.0,1,0,0
311,Chemim21,Brazil,2214,FM,1.0,24.0,1,0,0
312,alexgo05,Spain,2462,FM,1.0,18.5,1,0,0
313,romulocardoso,Brazil,2211,NM,1.0,18.0,1,0,0
314,vladoboch,Slovakia,2490,IM,1.0,8.5,1,0,0
315,Statham,South Africa,2723,CM,1.0,4.0,1,0,0
316,FMOlexandrProhorov,Ukraine,2326,NM,1.0,0.0,1,0,0
317,besarquis,Argentina,2332,WIM,0.0,20.5,0,0,0
318,carlsenCamacho,Dominican Republic,2283,FM,0.0,11.5,0,0,0
319,ClayK1ng,Latvia,2368,CM,0.0,10.0,0,0,0
320,ahkashefi2800,Iran,2548,FM,0.0,8.5,0,0,0
321,AnkitGajwa,India,2399,FM,0.0,7.5,0,0,0
322,czasnaszachy,Poland,2452,FM,0.0,6.5,0,0,0
323,DonPreuss,Denmark,2246,CM,0.0,6.5,0,0,0
324,ilya2700,Israel,2365,CM,0.0,6.0,0,0,0
325,Mikhail_Bryakin,Serbia,2806,GM,0.0,5.5,0,0,0
326,MasterofMasters2006,Brazil,2183,NM,0.0,5.5,0,0,0
327,ejam94,France,2519,FM,0.0,5.0,0,0,0
328,N18player,Greece,2476,FM,0.0,4.5,0,0,0
329,NCchamp,United States,2378,NM,0.0,2.0,0,0,0
330,Pawngobblerx2000,Sweden,2544,FM,0.0,1.0,0,0,0
331,Triumphmate,India,2493,IM,0.0,0.0,0,0,0
332,giulianodragon,Colombia,2218,FM,0.0,0.0,0,0,0
333,EmilRisteski,United States,2587,IM,0.0,0.0,0,0,0
334,mcguima49,Brazil,2113,NM,0.0,0.0,0,0,0
335,nihalsarin,Chile,3226,GM,7.0,62.5,6,2,0
336,VitaliyBernadskiy,Ukraine,2824,GM,7.0,60.5,5,4,0
337,Antipov_Mikhail_Al,United States,2938,GM,7.0,60.5,7,0,0
338,OK97,Israel,2802,GM,6.5,52.0,5,3,0
339,ckgchess,Türkiye,2849,GM,6.0,45.0,6,0,0
340,Malev212,United States,2605,GM,6.0,58.5,6,0,0
341,KuzubovYuriy,Ukraine,2962,GM,6.0,58.0,5,2,0
342,MetiForce,Iran,2908,IM,5.5,45.0,5,1,0
343,DonkyDonkyDonkey,Türkiye,2904,IM,5.5,42.0,5,1,0
344,Sokoloco,Kazakhstan,2715,IM,5.5,56.5,5,1,0
345,DuleMudule,Serbia,2765,GM,5.5,44.0,5,1,0
346,combidharma,Indonesia,2801,NM,5.5,37.5,5,1,0
347,SHIVACalypso,Pakistan,2507,FM,5.5,58.5,5,1,0
348,MyDream003,International,2731,IM,5.5,53.0,4,3,0
349,SchmakAttack,United States,2778,IM,5.0,41.0,5,0,0
350,AradNazari,Iran,2773,IM,5.0,47.5,4,2,0
351,aa175,Canada,3069,IM,5.0,43.0,5,0,0
352,MikaelyanArman,United States,2889,GM,5.0,39.5,5,0,0
353,elchacal664,Mexico,2223,NM,5.0,42.0,5,0,0
354,TenisMaster,United States,2906,GM,4.5,28.0,4,1,0
355,Kirill_Klukin,United Arab Emirates,2930,IM,4.5,40.0,4,1,0
356,Agibileg,Mongolia,2712,IM,4.5,32.0,4,1,0
357,MKlose11,Spain,2736,FM,4.5,41.5,4,1,0
358,kikoveiga,Portugal,2663,IM,4.5,33.5,4,1,0
359,ErikRonka,Finland,2492,FM,4.5,33.5,4,1,0
360,ChessSwole,United States,2800,FM,4.5,17.0,4,1,0
361,NikolaGry,Ukraine,2701,FM,4.5,15.5,4,1,0
362,maxip32,Argentina,2634,IM,4.5,38.0,4,1,0
363,aghasiyevkamal,Azerbaijan,2651,IM,4.5,58.5,4,1,0
364,CarlosjPineror,Venezuela,2726,IM,4.5,50.0,4,1,0
365,TorFredrikKaasen,Norway,2801,IM,4.0,16.5,4,0,0
366,JoakimVonAnd,Denmark,2744,IM,4.0,32.5,4,0,0
367,Dedic8,Armenia,2955,GM,4.0,31.5,4,0,0
368,TheSilmarils,United States,2837,GM,4.0,31.0,4,0,0
369,mitrabhaa,India,2966,GM,4.0,25.0,3,2,0
370,rezamahdavi2008,Iran,2937,FM,4.0,38.0,4,0,0
371,Mops_2004,Ukraine,2832,IM,4.0,35.5,4,0,0
372,ChessLover0108,Azerbaijan,2952,GM,4.0,35.0,4,0,0
373,FontVella8,Spain,2897,IM,4.0,33.0,4,0,0
374,bocah_sakit,Indonesia,2658,GM,4.0,30.5,4,0,0
375,Rawnsdale,United States,2454,NM,4.0,25.0,4,0,0
376,riconaipe,Spain,2704,IM,4.0,45.5,4,0,0
377,Practical-Play,United States,2557,CM,4.0,36.5,4,0,0
378,mr_gustavo,Poland,2709,IM,4.0,36.5,3,2,0
379,Baronessa08,Seychelles,2587,IM,4.0,35.5,3,2,0
380,VinzentSpitzl,Bermuda,2510,FM,4.0,30.0,3,2,0
381,Nouali_Mohamed,Tunisia,2608,FM,4.0,43.0,4,0,0
382,Savagelittlemole,Poland,2504,WIM,4.0,40.5,3,2,0
383,CRObliterator,Switzerland,2349,CM,4.0,35.5,4,0,0
384,el008,United States,2636,IM,4.0,32.5,4,0,0
385,ajeale2,Spain,2525,FM,4.0,42.5,4,0,0
386,MolecularChemist,Greece,2935,IM,3.5,35.5,3,1,0
387,ViIIagra,Chile,2863,GM,3.5,31.5,3,1,0
388,grzechu96,Poland,2763,GM,3.5,38.0,3,1,0
389,EvilMorty23,United States,2482,NM,3.5,21.0,3,1,0
390,Bugcrusher,Lithuania,2514,FM,3.5,39.5,3,1,0
391,AsaHoffmann,United States,2358,FM,3.5,48.0,3,1,0
392,OneTrickPony_82,Poland,2441,FM,3.5,51.0,3,1,0
393,klimkoj,Poland,2933,IM,3.0,15.0,3,0,0
394,DmitryMaximov,Ukraine,2732,GM,3.0,24.0,3,0,0
395,Elsa167,Croatia,2782,GM,3.0,21.0,3,0,0
396,CaspiIsrael,Switzerland,2672,GM,3.0,21.0,3,0,0
397,AldokhinIvan,Click here to see our stance on the war in Ukraine,2615,IM,3.0,29.5,3,0,0
398,GM4life,South Africa,2537,NM,3.0,29.0,3,0,0
