rank,username,country,rating,title,score,tie_break,wins,draws,byes
87,ValentinDragnev,Austria,2750,GM,7.0,57.5,7,0,0
88,djano,Poland,2622,FM,7.0,57.5,6,2,0
89,Boundless_Strike,Djibouti,2648,IM,7.0,56.0,7,0,0
90,suyu28,India,2757,FM,7.0,54.0,7,0,0
91,AlexeiShirov,Spain,2831,GM,7.0,52.5,6,2,0
92,AldokhinIvan,Click here to see our stance on the war in Ukraine,2615,IM,7.0,52.5,7,0,0
93,Brown_Bear_MGL,Mongolia,2535,NM,7.0,52.0,7,0,0
94,twofoxniel,Philippines,2764,FM,7.0,52.0,6,2,0
95,FerAsensio2024,Spain,2453,CM,7.0,51.5,6,2,0
96,DarkAlekhine,Greece,2763,GM,7.0,51.5,7,0,0
97,jk13,United States,2632,IM,7.0,50.5,6,2,0
98,ValeriyGrinev,Ukraine,2607,IM,7.0,50.5,6,2,0
99,Silent-Killer100,North Macedonia,2552,FM,7.0,46.5,6,2,0
100,alex1531,India,2494,FM,7.0,41.5,6,2,0
101,MrLion3000,International,2752,CM,6.5,69.5,6,1,0
102,Iball95,Click here to see our stance on the war in Ukraine,2900,FM,6.5,67.0,6,1,0
103,Abund,China,2694,NM,6.5,64.0,6,1,0
104,traviscottofficial,United States,2793,NM,6.5,63.5,6,1,0
105,Matibar,Poland,2846,GM,6.5,63.0,5,3,0
106,Makswolf200817,Click here to see our stance on the war in Ukraine,2685,FM,6.5,63.0,6,1,0
107,K_A_S_T_O_R,Chile,2876,GM,6.5,62.5,6,1,0
108,edgarhay012,Armenia,2678,FM,6.5,60.0,5,3,0
109,SRob2003,Ukraine,2636,FM,6.5,60.0,6,1,0
110,Statham,South Africa,2723,CM,6.5,60.0,6,1,0
111,lamomiajunior,Argentina,2704,IM,6.5,59.0,6,1,0
112,xakevicius91,Catalonia,2582,FM,6.5,58.0,6,1,0
113,jinbojinbo,China,2698,GM,6.5,58.0,6,1,0
114,Faqade,Greece,2654,GM,6.5,57.0,6,1,0
115,tetrix83,Click here to see our stance on the war in Ukraine,2580,GM,6.5,57.0,6,1,0
116,Puzzlebot_1294,India,2844,CM,6.5,56.0,6,1,0
117,CSB7,Hungary,2803,IM,6.5,56.0,4,5,0
118,Evan_Attaker,Iran,2732,FM,6.5,56.0,6,1,0
119,Vesper2018,Click here to see our stance on the war in Ukraine,2648,IM,6.5,55.0,6,1,0
120,VacheH009,Armenia,2573,CM,6.5,54.5,6,1,0
121,BarloNadera,Philippines,1721,IM,6.5,54.0,6,1,0
122,RantomOpening,Norway,2738,CM,6.5,54.0,6,1,0
123,Etoilegeniale,France,2676,GM,6.5,53.5,6,1,0
124,Titus369,United States,2653,NM,6.5,53.5,6,1,0
125,Shuvalov,Click here to see our stance on the war in Ukraine,2652,CM,6.5,53.5,6,1,0
126,Dolphin_2010,Turks and Caicos Islands,2823,FM,6.5,53.0,6,1,0
127,SaraBlackPanther,Kazakhstan,2821,IM,6.5,52.5,6,1,0
128,jaskol95,Uganda,2702,CM,6.5,52.5,6,1,0
129,Niktlt,Click here to see our stance on the war in Ukraine,2482,GM,6.5,52.5,6,1,0
130,KubaGepard,Germany,2586,IM,6.5,52.5,6,1,0
131,LeoLV10,Spain,2609,FM,6.5,52.0,6,1,0
132,Legit,Poland,2726,FM,6.5,52.0,6,1,0
133,wild3000,Click here to see our stance on the war in Ukraine,2474,FM,6.5,51.0,6,1,0
134,Fh2411,Vietnam,2624,IM,6.5,49.5,6,1,0
135,FARIZA2018,Uzbekistan,2626,WFM,6.5,49.0,5,3,0
136,Viktoker,Argentina,2570,FM,6.5,48.5,6,1,0
137,surrenderPLS,Click here to see our stance on the war in Ukraine,2537,CM,6.5,45.5,6,1,0
138,viktorskliarov,Ukraine,2668,IM,6.5,43.5,5,3,0
139,ploxoi,Ukraine,2500,NM,6.5,42.5,5,3,0
140,ChessSwole,United States,2800,FM,6.5,39.5,6,1,0
141,brm72,Ukraine,2704,NM,6.5,39.0,6,1,0
142,Karateloru,Click here to see our stance on the war in Ukraine,2763,FM,6.0,68.5,5,2,0
143,KnightDuta,Indonesia,2704,FM,6.0,64.5,6,0,0
144,Patricius007,Slovakia,2580,FM,6.0,63.5,6,0,0
145,RandomNoob04,Germany,2818,FM,6.0,62.5,6,0,0
146,DragonB70,Hungary,2717,IM,6.0,62.0,5,2,0
147,Ginger_GM,United Kingdom,2629,GM,6.0,61.5,6,0,0
148,Aradhya2000,India,2798,IM,6.0,61.5,4,4,0
149,manitodeplomo,Chile,2670,IM,6.0,61.5,6,0,0
150,SahibSinghKnight,India,2787,FM,6.0,61.0,6,0,0
151,Alphafischer2019,Argentina,2654,FM,6.0,60.5,5,2,0
152,malakismayil,Azerbaijan,2637,WFM,6.0,59.5,5,2,0
153,ThetNaung291,Myanmar,2459,FM,6.0,59.5,5,2,0
154,Root_21,India,2706,FM,6.0,58.5,6,0,0
155,mangochessgo,India,2668,IM,6.0,58.5,6,0,0
156,ManMish2,Armenia,2630,CM,6.0,58.0,5,2,0
157,Qvalda,Estonia,2500,FM,6.0,57.0,6,0,0
158,BrokenFritz,United Kingdom,2519,FM,6.0,57.0,5,2,0
159,Stanbad1,England,2603,CM,6.0,57.0,6,0,0
160,Dixit_Nikhil,India,2693,FM,6.0,56.5,5,2,0
161,Karttunen,Finland,2719,IM,6.0,56.5,6,0,0
162,alreadybroken23,United States,2716,FM,6.0,56.5,6,0,0
163,Chessmatenokk17,Click here to see our stance on the war in Ukraine,2712,FM,6.0,56.5,6,0,0
164,ChainedDowntohell,US Virgin Islands,2595,IM,6.0,56.0,6,0,0
165,subham777,United States,2541,NM,6.0,55.0,6,0,0
166,Lady_Nika,Click here to see our stance on the war in Ukraine,2535,WCM,6.0,55.0,5,2,0
167,Kirill_Klukin,United Arab Emirates,2930,IM,6.0,55.0,6,0,0
168,nindjaxx8,Argentina,2685,FM,6.0,55.0,6,0,0
169,AlphaGoosee,International,2756,CM,6.0,54.0,5,2,0
170,tusplingher,Romania,2718,FM,6.0,53.0,6,0,0
171,Flawless_Fighter,Click here to see our stance on the war in Ukraine,2701,IM,6.0,53.0,6,0,0
172,Deuterio010,Spain,2744,FM,6.0,52.5,6,0,0
173,CristhianPortalR,Cuba,2371,FM,6.0,52.0,5,2,0
174,pinelone,Italy,2374,FM,6.0,51.5,4,4,0
175,Yan_Dyomin2010,Ukraine,2800,CM,6.0,51.5,6,0,0
176,CrimeFightingSpider07,India,2631,FM,6.0,51.0,4,4,0
177,alpope,Galicia,2570,FM,6.0,50.0,6,0,0
178,Oleg_Papayan,International,2607,FM,6.0,49.5,6,0,0
179,PabloZarnicki,Argentina,2584,GM,6.0,49.0,5,2,0
180,AsaHoffmann,United States,2358,FM,6.0,49.0,6,0,0
181,rhwr,United States,2371,NM,6.0,48.5,6,0,0
182,cthulhuuu,Poland,2436,CM,6.0,48.0,6,0,0
183,MMAHDI2013,Iran,2545,CM,6.0,47.5,4,4,0
184,gafkens,Ukraine,2545,FM,6.0,46.5,5,2,0
185,kacperkarwowski,Poland,2564,CM,6.0,46.5,6,0,0
186,Snowball-03,Click here to see our stance on the war in Ukraine,2607,IM,6.0,46.0,6,0,0
187,Gryffindorac8,European Union,2494,CM,6.0,45.5,6,0,0
188,sansanathalia,United States,2429,WFM,6.0,44.5,6,0,0
189,SanchezKelvin,Spain,2667,FM,6.0,44.0,5,2,0
190,dosto07,Mexico,2502,IM,6.0,43.5,5,2,0
191,InitiatingASC,Canada,2422,NM,6.0,43.0,6,0,0
192,miaou33,Scotland,2611,FM,6.0,42.5,6,0,0
193,Weifd,India,2459,FM,6.0,41.5,6,0,0
194,Roedor,Chile,2397,CM,6.0,22.0,6,0,0
195,NikitaShandrygin,Serbia,2727,FM,5.5,66.5,5,1,0
196,LeninGuerra,Ecuador,2629,IM,5.5,62.0,4,3,0
197,Cherneevo_23,Click here to see our stance on the war in Ukraine,2557,IM,5.5,61.5,5,1,0
198,Goryachkina,Click here to see our stance on the war in Ukraine,2677,GM,5.5,60.5,4,3,0
199,Orest_Vovk,Ukraine,2553,FM,5.5,60.5,5,1,0
200,m_ezat,Egypt,2603,IM,5.5,59.0,5,1,0
201,theoneandonlydaaevik,India,2600,FM,5.5,57.5,5,1,0
202,ReinisUz,Latvia,2567,NM,5.5,57.5,5,1,0
203,DvaHrasta,Serbia,2483,FM,5.5,57.5,5,1,0
204,Unskibidirizzler11,United States,2425,CM,5.5,57.0,5,1,0
205,Chera_Chola_Pandya_in2024,India,2732,CM,5.5,57.0,5,1,0
206,Manukyan_Artak,Armenia,2466,NM,5.5,56.5,4,3,0
207,Chessgod9oninsta,Sweden,2817,NM,5.5,56.5,5,1,0
208,GrotBchess,Poland,2604,CM,5.5,56.5,5,1,0
209,TitarovVasiliYouTube,Click here to see our stance on the war in Ukraine,2559,CM,5.5,56.0,5,1,0
210,RianKapriaga,Indonesia,2436,FM,5.5,56.0,5,1,0
211,a_off,Estonia,2398,FM,5.5,53.5,5,1,0
212,VladimirBugayev,United States,2259,NM,5.5,53.0,5,1,0
213,Timerkhanov,Click here to see our stance on the war in Ukraine,2616,FM,5.5,53.0,5,1,0
214,Mikhail_Golubev,Ukraine,2761,GM,5.5,52.0,5,1,0
215,Cheer_Down,Israel,2552,CM,5.5,50.5,5,1,0
216,bazar-wokzal,International,2582,IM,5.5,47.5,5,1,0
217,HypeMan111,Latvia,2273,FM,5.5,47.0,5,1,0
218,IndianSchoolOfSuffering,India,2461,IM,5.5,46.0,5,1,0
219,SHIVACalypso,Pakistan,2507,FM,5.5,45.0,5,1,0
220,Defenstrator,United States,2485,NM,5.5,44.0,5,1,0
221,fabianvivasz,Venezuela,2501,FM,5.5,42.5,5,1,0
222,talaicito,United States,2160,NM,5.5,33.0,5,1,0
223,AccioChess,India,2544,IM,5.0,58.0,5,0,0
224,only_strong_moves,Ukraine,2721,FM,5.0,56.5,5,0,0
225,milovichalex,Azerbaijan,2387,CM,5.0,56.5,4,2,0
226,ural58,Ukraine,2528,IM,5.0,56.0,4,2,0
227,Sondremelaa,Norway,2523,FM,5.0,55.5,5,0,0
228,Xavier_mompel,Equatorial Guinea,2485,FM,5.0,55.5,3,4,0
229,BashiqChess,India,2506,CM,5.0,55.0,5,0,0
230,Slovineanu,Moldova,2498,IM,5.0,55.0,5,0,0
231,GelmanAlexander,Germany,2721,IM,5.0,54.5,5,0,0
232,Tol_Tol,Click here to see our stance on the war in Ukraine,2392,FM,5.0,54.0,5,0,0
233,patzer-reloaded,International,2553,FM,5.0,54.0,5,0,0
234,MaxLeto,Isle of Man,2461,FM,5.0,54.0,5,0,0
235,kamilianin235,Poland,2490,FM,5.0,53.5,5,0,0
236,morfius,Iceland,2704,IM,5.0,53.0,5,0,0
237,aanshnerurkar,India,2466,CM,5.0,52.5,5,0,0
238,McCarthyStone,England,2496,CM,5.0,52.5,4,2,0
239,N_I_Chess,Ivory Coast,2235,NM,5.0,52.0,4,2,0
240,TimurDushatov,Kazakhstan,2426,CM,5.0,51.0,5,0,0
241,David_ATM,Spain,2439,CM,5.0,50.5,4,2,0
242,hsd2016,Türkiye,2429,CM,5.0,50.0,5,0,0
243,DeArron_Fox,Ukraine,2520,FM,5.0,50.0,5,0,0
244,AlphaPerseii,Mexico,2390,NM,5.0,50.0,5,0,0
245,kyuotbi,Mongolia,2234,WCM,5.0,49.5,5,0,0
246,ViktoriyaTarasova,Click here to see our stance on the war in Ukraine,2298,WIM,5.0,47.5,5,0,0
247,Laico,Brazil,2437,FM,5.0,47.0,5,0,0
248,ab-lsv,Germany,2336,FM,5.0,46.5,5,0,0
249,YatoroRen,China,2519,GM,5.0,46.5,5,0,0
250,stepanosinovsky,Click here to see our stance on the war in Ukraine,2374,CM,5.0,46.5,5,0,0
251,Guldona_2007,Uzbekistan,2386,WFM,5.0,46.5,5,0,0
252,AustinThomas12345,Kosovo,2608,CM,5.0,46.0,5,0,0
253,chess_peak,United States,2557,NM,5.0,45.0,5,0,0
254,andrzej,Poland,2417,CM,5.0,45.0,5,0,0
255,briesmas,Latvia,2427,NM,5.0,45.0,4,2,0
256,ljuks68,Ukraine,2457,FM,5.0,44.0,5,0,0
257,Resignify,Brazil,2317,NM,5.0,44.0,5,0,0
258,Acva-Alenok,Click here to see our stance on the war in Ukraine,2475,FM,5.0,42.0,5,0,0
259,Erdnya15,Click here to see our stance on the war in Ukraine,2634,CM,5.0,41.5,5,0,0
260,maracayo,Venezuela,2449,IM,5.0,41.5,5,0,0
261,scrambleyourbrain,United States,2505,NM,5.0,40.5,4,2,0
262,EvgenyBurmakin,Click here to see our stance on the war in Ukraine,2382,FM,5.0,40.5,5,0,0
263,madmax011,Kyrgyzstan,2393,WNM,5.0,39.5,5,0,0
264,Boliviar,Finland,2416,NM,5.0,36.0,5,0,0
265,rachidhuilda,France,2406,CM,5.0,35.5,5,0,0
266,BilodeauA,Austria,2912,GM,5.0,35.5,5,0,0
267,LoonsDeKoeben,Germany,2384,FM,5.0,35.0,5,0,0
268,NikFil2013,Czech Republic,2415,CM,5.0,32.5,5,0,0
269,Bykov_Egor,Hungary,2629,FM,5.0,32.0,5,0,0
270,tylityli,Click here to see our stance on the war in Ukraine,2377,WFM,5.0,29.0,5,0,0
271,SwordOfTinabi,Spain,2408,FM,5.0,24.0,5,0,0
272,KVAIDAN,Click here to see our stance on the war in Ukraine,2349,CM,4.5,66.0,4,1,0
273,supermaster15,Gibraltar,2772,FM,4.5,58.5,4,1,0
274,KatakuriDono,France,2409,CM,4.5,56.5,4,1,0
275,carlocapau,Germany,2483,FM,4.5,55.5,3,3,0
276,harshu27,United States,2476,NM,4.5,53.0,4,1,0
277,Resourchess,Spain,2395,CM,4.5,53.0,4,1,0
278,NastyaHn,Ukraine,2429,WFM,4.5,50.5,4,1,0
279,kpio91,Poland,2844,GM,4.5,49.0,4,1,0
280,harkerchess,United States,2403,WIM,4.5,48.5,4,1,0
281,Likvidator228,International,2602,FM,4.5,48.0,4,1,0
282,dennisodessa,Click here to see our stance on the war in Ukraine,2605,FM,4.5,47.5,4,1,0
283,GoltsevDmitry2000,Click here to see our stance on the war in Ukraine,2900,FM,4.5,47.5,4,1,0
284,CristianS27,Argentina,2480,FM,4.5,47.0,4,1,0
285,BestestBP,Ukraine,2354,WFM,4.5,47.0,3,3,0
286,LileKoridze,Georgia,2409,WFM,4.5,46.0,4,1,0
287,Larina_Maria,Cyprus,2292,WFM,4.5,45.5,4,1,0
288,th3d4rkness,Brazil,2205,NM,4.5,45.0,4,1,0
289,Louis-Paulsen-Fan,Germany,2356,FM,4.5,45.0,3,3,0
290,mostafa_sakha,Iran,2400,CM,4.5,43.0,4,1,0
291,betta2004,Italy,2463,FM,4.5,43.0,4,1,0
292,AniJak,Poland,2353,WIM,4.5,42.5,4,1,0
293,Dmitry_Ponomarev,Click here to see our stance on the war in Ukraine,2230,IM,4.5,42.0,3,3,0
294,zverr1,England,2532,CM,4.5,41.5,4,1,0
295,Jeppesen08,Denmark,2440,FM,4.5,41.5,4,1,0
296,Iuckyducky,United States,2263,WIM,4.5,38.0,4,1,0
297,SujanaLohani,Nepal,2362,WFM,4.5,37.0,4,1,0
298,Pedrada88,Wales,2582,IM,4.5,36.0,4,1,0
299,chrisclaireredfield,France,2541,IM,4.0,58.5,3,2,0
300,Bilan_Danila,International,2558,FM,4.0,56.0,4,0,0
301,AmbartsumianTyhran2012,Ukraine,2595,CM,4.0,55.5,4,0,0
302,NM_Antelacus,Italy,2213,NM,4.0,55.5,3,2,0
303,zozik,Iraq,2380,FM,4.0,54.0,4,0,0
304,watermelonattackk,Ireland,2563,CM,4.0,54.0,4,0,0
305,taglit,Israel,2149,CM,4.0,53.0,3,2,0
306,Quattroporte300,Poland,2448,WFM,4.0,52.5,4,0,0
307,ChessFanNM,Canada,2317,CM,4.0,52.5,3,2,0
308,MIss_MIaMI,Jamaica,2421,WCM,4.0,51.5,4,0,0
309,teresin05,Peru,2341,WFM,4.0,51.5,4,0,0
310,Dubs123,Ireland,2508,FM,4.0,49.0,4,0,0
311,chessdragon7161,India,2583,FM,4.0,47.5,4,0,0
312,Kotofeyca,Palau,2513,FM,4.0,46.5,3,2,0
313,arraia38,Argentina,2613,FM,4.0,45.5,3,2,0
314,sanbruh,Ukraine,2413,CM,4.0,45.0,3,2,0
315,AlexandraSamaganova,Kyrgyzstan,2281,WFM,4.0,44.5,4,0,0
316,FMalexhdez,Venezuela,2361,FM,4.0,44.0,4,0,0
317,Philosopherrr,Iran,2385,FM,4.0,43.5,4,0,0
318,EdenDzung06,Vietnam,2466,CM,4.0,43.0,4,0,0
319,PawnEatingZombie,United States,2272,NM,4.0,41.5,4,0,0
320,Road2GM3000,European Union,2278,NM,4.0,41.5,4,0,0
321,HajiyevKanan,Azerbaijan,2608,FM,4.0,40.5,3,2,0
322,SultaiC,Kyrgyzstan,2524,CM,4.0,40.5,4,0,0
323,JunjiCol,United States,2552,FM,4.0,40.0,4,0,0
324,campochess,Colombia,2135,CM,4.0,40.0,4,0,0
325,carloseduar100,Colombia,2334,FM,4.0,35.5,4,0,0
326,JoliyRoger,Click here to see our stance on the war in Ukraine,2543,FM,4.0,34.0,4,0,0
327,Kostukov_Alex,Ukraine,2345,NM,4.0,33.5,4,0,0
328,Alina_Gumerovna,Click here to see our stance on the war in Ukraine,2174,WFM,4.0,33.5,4,0,0
329,ahkashefi2800,Iran,2548,FM,4.0,33.0,4,0,0
330,MapleCheck,Canada,2369,NM,4.0,31.0,4,0,0
331,HighLawView,India,1980,CM,4.0,28.0,4,0,0
332,matagordo,Bolivia,2393,IM,4.0,25.0,4,0,0
333,SpongeBob_03,Sri Lanka,2254,WCM,4.0,20.0,4,0,0
334,BashirliSaadat,Azerbaijan,2431,WCM,4.0,14.5,4,0,0
335,BlackBoarder,Switzerland,2700,FM,4.0,9.5,4,0,0
336,Smiechu,Poland,2425,CM,3.5,58.0,3,1,0
337,nitpicker,United States,2305,FM,3.5,52.0,3,1,0
338,emeli_chess,International,2337,FM,3.5,47.5,3,1,0
339,JJDAREK,Poland,2350,CM,3.5,47.0,3,1,0
340,Austen48,Colombia,2263,WIM,3.5,45.0,3,1,0
341,cycygogne,France,2287,WFM,3.5,44.0,3,1,0
342,Kors67,Ukraine,2349,IM,3.5,42.5,3,1,0
343,guineo59,United States,2284,NM,3.5,42.0,3,1,0
344,OlaaLa,Poland,2331,WIM,3.5,40.0,3,1,0
345,yonaltimur,Türkiye,2280,CM,3.5,39.5,3,1,0
346,Mihajlovskij,France,2455,NM,3.5,35.5,3,1,0
347,Ruslan_Kurayan,Ukraine,2595,IM,3.5,35.5,3,1,0
348,TomLiu777,Hong Kong,2446,IM,3.5,32.0,3,1,0
349,NMChessToImpress,United States,2259,NM,3.5,26.0,3,1,0
350,klimkoj,Poland,2933,IM,3.5,22.5,3,1,0
351,HouseOfDurin,Serbia,2315,CM,3.5,22.0,3,1,0
352,ChessBliss09,United Kingdom,2274,WCM,3.5,17.0,3,1,0
353,Milop27,Bolivia,2370,FM,3.0,46.0,2,2,0
354,Ariadna_Atreides,Click here to see our stance on the war in Ukraine,2233,WCM,3.0,45.5,3,0,0
355,Szachulec75,Poland,2236,CM,3.0,44.0,3,0,0
356,lluiss,Spain,2233,FM,3.0,44.0,3,0,0
357,Viktor_Poddubnyi,International,2319,FM,3.0,39.0,3,0,0
358,giovannibrandao7,Brazil,2258,NM,3.0,38.5,3,0,0
359,klercaku,Albania,2352,WCM,3.0,38.0,3,0,0
360,vedantgoswami,India,2321,FM,3.0,38.0,3,0,0
361,Roland_Garros_2024,Argentina,2327,CM,3.0,37.5,3,0,0
362,atomicmate123,Sao Tome/Principe,2268,CM,3.0,36.5,2,2,0
363,jinxy2009,United States,2270,CM,3.0,35.0,3,0,0
364,Arteler,Click here to see our stance on the war in Ukraine,2598,FM,3.0,34.5,3,0,0
365,Matols,Click here to see our stance on the war in Ukraine,2438,WIM,3.0,34.5,3,0,0
366,AttilaTurzo,Hungary,2432,IM,3.0,33.5,3,0,0
367,Actuary44,Poland,2490,CM,3.0,33.5,3,0,0
368,pfalcon1949,United States,1811,NM,3.0,31.5,3,0,1
369,ViralduS,Poland,2566,IM,3.0,31.0,3,0,0
370,rikchessmx,Mexico,2323,FM,3.0,31.0,3,0,0
371,armago,Venezuela,2346,IM,3.0,30.0,3,0,0
372,2KTNGO,United States,2556,IM,3.0,24.5,3,0,0
373,vugarrasulov,Azerbaijan,2990,GM,3.0,18.5,3,0,0
374,Darius321,Lithuania,2280,FM,3.0,18.0,3,0,0
375,mbojan,Bosnia-Herzegovina,2912,IM,3.0,11.5,3,0,0
376,sudtirolese06,Italy,2479,FM,3.0,11.5,3,0,0
377,UnTucopalaTimba,Martinique,2119,WCM,2.5,49.0,2,1,0
378,maurovargas01,Colombia,1998,FM,2.5,48.0,2,1,0
379,abelmat,Ethiopia,2120,CM,2.5,43.5,2,1,0
380,Navyblue1,Mexico,2257,NM,2.5,40.5,1,3,0
381,cristiano78,Brazil,2255,NM,2.5,39.0,2,1,0
382,Boudicca64,Chile,1921,WIM,2.5,38.0,2,1,1
383,HanSchut,Netherlands,2345,NM,2.5,37.0,2,1,0
384,GMAneta,Poland,2477,IM,2.5,30.5,2,1,0
385,crushernt,Switzerland,2175,WNM,2.5,29.0,2,1,0
386,MikeWizard,United States,2069,NM,2.5,28.5,2,1,1
