rank,username,country,rating,title,score,tie_break,wins,draws,byes
37,Vladimir_Zakhartsov,Click here to see our stance on the war in Ukraine,2910,GM,7.0,64.0,7,0,0
38,Vuk2000,Serbia,2812,IM,7.0,62.5,6,2,0
39,TheCavemanChess,United States,2634,NM,7.0,62.5,7,0,0
40,Binary010,United States,2923,GM,7.0,62.0,7,0,0
41,mind1mover,Serbia,2748,IM,7.0,61.5,7,0,0
42,dretch,United States,2862,GM,7.0,61.0,6,2,0
43,ellatambien,Spain,2693,IM,7.0,57.5,7,0,0
44,Jamal-Jamal-Jamal,Catalonia,2214,CM,7.0,57.5,6,2,0
45,Zq1,United States,2551,GM,7.0,56.5,7,0,0
46,midedu,Serbia,2014,FM,7.0,56.5,7,0,0
47,DvaHrasta,Serbia,2483,FM,7.0,56.0,6,2,0
48,FMVolodymyrSakun,Ukraine,2639,FM,7.0,55.5,6,2,0
49,Savagelittlemole,Poland,2504,WIM,7.0,55.5,6,2,0
50,elmusmolamas,Spain,2544,IM,7.0,53.5,7,0,0
51,TanitoluwaAps116,United States,2662,FM,7.0,53.0,6,2,0
52,Statham,South Africa,2723,CM,7.0,53.0,7,0,0
53,GlavkonVVS,Click here to see our stance on the war in Ukraine,2609,FM,7.0,52.5,7,0,0
54,JackRodgers,Australia,2535,FM,7.0,51.5,7,0,0
55,GoltsevDmitry2000,Click here to see our stance on the war in Ukraine,2900,FM,7.0,39.0,6,2,0
56,alexrustemov,Click here to see our stance on the war in Ukraine,2931,GM,6.5,67.5,5,3,0
57,FERNANDEZL1983,Mexico,2492,IM,6.5,66.0,6,1,0
58,NateSolon,United States,2597,FM,6.5,62.0,6,1,0
59,emeli_chess,International,2337,FM,6.5,62.0,6,1,0
60,karinachess1,Click here to see our stance on the war in Ukraine,2615,IM,6.5,62.0,6,1,0
61,GMthekingindian,United States,2347,FM,6.5,61.5,5,3,0
62,Grandmaster2B,United States,2841,FM,6.5,60.5,6,1,0
63,temiksmozg,Ukraine,2719,GM,6.5,58.5,6,1,0
64,betta2004,Italy,2463,FM,6.5,56.0,6,1,0
65,djano,Poland,2622,FM,6.5,55.5,6,1,0
66,masnyszachistaaa,Poland,2685,IM,6.5,55.0,6,1,0
67,IgorBjelobrk,Australia,2635,IM,6.5,53.5,6,1,0
68,Likvidator228,International,2602,FM,6.5,53.5,4,5,0
69,gmpeter008,India,2544,GM,6.5,52.5,5,3,0
70,santosalberto1987,Ecuador,2515,IM,6.5,52.0,6,1,0
71,MaxLeto,Isle of Man,2461,FM,6.5,52.0,6,1,0
72,Mikhail_Golubev,Ukraine,2761,GM,6.5,51.0,6,1,0
73,Chessdreamer2020,Kazakhstan,2571,FM,6.5,51.0,6,1,0
74,bazar-wokzal,International,2582,IM,6.5,49.5,6,1,0
75,NMJeevanK,United States,2649,FM,6.5,41.0,6,1,0
76,Tomytoteph,Catalonia,2604,IM,6.0,66.0,5,2,0
77,KNVB,Canada,2706,GM,6.0,65.5,6,0,0
78,angelgab3,Colombia,2682,FM,6.0,65.0,6,0,0
79,Weimarraner,Brazil,2620,NM,6.0,64.0,5,2,0
80,ozates,Türkiye,2669,FM,6.0,60.5,6,0,0
81,Sanyura,Poland,2650,WGM,6.0,60.0,5,2,0
82,PierrotFace,Spain,2517,FM,6.0,59.5,5,2,0
83,banane_verte,France,2514,FM,6.0,58.5,5,2,0
84,reevecanada,Canada,2648,CM,6.0,58.5,6,0,0
85,Practical-Play,United States,2557,CM,6.0,57.0,5,2,0
86,Rodalquilar,Argentina,2792,GM,6.0,57.0,6,0,0
87,DanylaBagrov,Ukraine,2573,CM,6.0,57.0,5,2,0
88,Jahonas,United States,2413,NM,6.0,56.0,5,2,0
89,ExchangeAB,Germany,2442,CM,6.0,55.5,5,2,0
90,Mourinho_Jose,Click here to see our stance on the war in Ukraine,2563,FM,6.0,54.5,5,2,0
91,masenik,United Kingdom,2380,CM,6.0,53.0,6,0,0
92,Flameboard08,Spain,2673,FM,6.0,52.5,6,0,0
93,dennisodessa,Click here to see our stance on the war in Ukraine,2605,FM,6.0,50.5,6,0,0
94,chessjazda,Poland,2259,CM,6.0,50.0,5,2,0
95,INLOVEWITHF,Belgium,2511,FM,6.0,48.5,6,0,0
96,cthulhuuu,Poland,2436,CM,6.0,48.0,6,0,0
97,venturov,Catalonia,2449,FM,6.0,46.0,5,2,0
98,HajiyevKanan,Azerbaijan,2608,FM,6.0,45.5,6,0,0
99,IPAchess,Chile,2296,FM,5.5,59.0,5,1,0
100,GatoRojo150,Mexico,2577,FM,5.5,59.0,5,1,0
101,secretsuperstar7,Ireland,2511,WIM,5.5,54.5,5,1,0
102,ATM622,Malta,2531,CM,5.5,54.0,5,1,0
103,LeninGuerra,Ecuador,2629,IM,5.5,54.0,5,1,0
104,ezkybel,Panama,2297,FM,5.5,53.5,5,1,0
105,laskakid,United States,2466,IM,5.5,52.5,5,1,0
106,FREZZY23,Egypt,2342,CM,5.5,51.5,5,1,0
107,SanchezKelvin,Spain,2667,FM,5.5,51.5,5,1,0
108,dosto07,Mexico,2502,IM,5.5,51.0,5,1,0
109,jaskol95,Uganda,2702,CM,5.5,50.5,5,1,0
110,wanyaland,Uganda,2412,FM,5.5,50.5,5,1,0
111,WPWPWP-2015,Poland,2515,FM,5.5,50.5,5,1,0
112,koncheto,Bulgaria,2589,CM,5.5,49.5,5,1,0
113,The_Princess_Moon,Cuba,2270,WFM,5.5,47.5,5,1,0
114,Nick12772,United States,2362,NM,5.5,46.5,4,3,0
115,Veleamater,Serbia,2422,FM,5.5,46.0,5,1,0
116,Hasangatin_Ramil,Serbia,2704,GM,5.5,45.0,5,1,0
117,GoValya,Croatia,2239,WGM,5.5,43.5,5,1,0
118,elchacal664,Mexico,2223,NM,5.5,43.0,5,1,0
119,ural58,Ukraine,2528,IM,5.5,42.0,5,1,0
120,ploddingpawn,Canada,2343,WFM,5.5,40.0,5,1,0
121,Atousa,United States,2518,WGM,5.0,56.5,5,0,0
122,szefru,Hungary,2361,WFM,5.0,52.5,4,2,0
123,Journey_to_GrandMaster_YT,Germany,2754,IM,5.0,49.0,5,0,0
124,Nf3c5,Brazil,2599,FM,5.0,48.5,5,0,0
125,giomar27,Croatia,2401,CM,5.0,48.5,4,2,0
126,mrntzchess,Germany,2538,FM,5.0,48.0,5,0,0
127,The_Straightforward_Rook,Wales,2472,FM,5.0,48.0,5,0,0
128,FM_Kappeler,Switzerland,2345,FM,5.0,47.0,5,0,0
129,Eloist,Germany,2444,FM,5.0,46.5,5,0,0
130,Bodhanas,United Kingdom,2538,WFM,5.0,46.5,5,0,0
131,Kostukov_Alex,Ukraine,2345,NM,5.0,45.0,4,2,0
132,Alexei_Gubajdullin,International,2650,FM,5.0,43.0,4,2,0
133,Carlitus2004,Catalonia,2505,FM,5.0,42.0,4,2,0
134,wild3000,Click here to see our stance on the war in Ukraine,2483,FM,5.0,41.5,5,0,0
135,OYAcosta,Mexico,2249,NM,5.0,41.5,5,0,0
136,Defenstrator,United States,2485,NM,5.0,41.0,5,0,0
137,Elbebiber,Germany,2152,CM,5.0,40.5,5,0,0
138,hangemhigh,United States,2445,NM,5.0,36.0,5,0,0
139,Schwindle,United States,2686,NM,5.0,35.5,5,0,0
140,VitaliyChayka,Ukraine,2504,IM,4.5,61.0,4,1,0
141,Chessbard1972,Germany,2504,FM,4.5,59.5,3,3,0
142,rdarruda,United States,2503,FM,4.5,57.0,4,1,0
143,vanyakuba,Click here to see our stance on the war in Ukraine,2426,FM,4.5,55.5,4,1,0
144,Sanyassin2,United States,2422,IM,4.5,54.5,4,1,0
145,inagreV,France,2418,FM,4.5,54.0,4,1,0
146,RIPOL,Belgium,2387,IM,4.5,49.0,4,1,0
147,Akhayan,Belgium,2401,FM,4.5,48.5,4,1,0
148,carloseduar100,Colombia,2334,FM,4.5,45.5,4,1,0
149,Hirna2005,Ethiopia,2505,FM,4.5,42.0,4,1,0
150,grl77,United Kingdom,2238,CM,4.5,42.0,4,1,0
151,TheAlienParty,Spain,2307,FM,4.5,39.0,3,3,0
152,DonBroca,Mexico,2266,NM,4.5,36.5,4,1,0
153,CarlMagnuson,United States,2161,NM,4.0,60.5,3,2,0
154,melissa_guez,Cuba,2219,WIM,4.0,50.5,3,2,0
155,ritanovikova,Ukraine,2224,WCM,4.0,49.5,3,2,0
156,egnfanclub,Brazil,2338,NM,4.0,47.0,4,0,0
157,jactorres,Mexico,2572,FM,4.0,45.5,4,0,0
158,KorolDimitriy75,Ukraine,2436,NM,4.0,44.5,4,0,0
159,rikchessmx,Mexico,2323,FM,4.0,44.0,3,2,0
160,jinxy2009,United States,2270,CM,4.0,43.5,3,2,0
161,Balla_Tamas,Romania,2606,IM,4.0,43.0,4,0,0
162,TheMagician,Australia,2228,FM,4.0,43.0,4,0,0
163,SEBAZZANO,Argentina,2351,CM,4.0,40.5,4,0,0
164,lluiss,Spain,2233,FM,4.0,37.0,3,2,0
165,szachmistrz2500,Poland,2483,FM,4.0,36.5,4,0,0
166,Naruto-K,International,2477,FM,4.0,36.0,4,0,0
167,tandercat,Brazil,1846,NM,4.0,35.0,4,0,0
168,morte-negra,Brazil,2084,NM,4.0,34.5,4,0,0
169,shirovin,Netherlands,2000,CM,4.0,34.5,4,0,0
170,DAVIDHDZSTS,Mexico,1936,CM,4.0,32.0,3,2,0
171,campochess,Colombia,2135,CM,4.0,28.0,4,0,0
172,protectiago,Brazil,2060,NM,4.0,26.5,4,0,1
173,C_K_G,Bangladesh,2086,CM,4.0,22.5,4,0,0
174,Mariia89,Click here to see our stance on the war in Ukraine,2224,WFM,3.5,39.0,3,1,0
175,AlexPapasimakopoulos,Greece,2822,FM,3.5,35.5,2,3,0
176,SmirnovTimofey2000,Click here to see our stance on the war in Ukraine,1977,FM,3.5,32.0,3,1,0
177,hristos03,Greece,2472,CM,3.5,31.0,3,1,0
178,topce,Montenegro,2431,CM,3.0,49.0,2,2,0
179,Darko-Dimitrijevic,Croatia,2214,FM,3.0,41.0,3,0,0
180,RodokininEV,Mexico,2678,NM,3.0,40.5,3,0,0
181,LUISMIGUELOV,Mexico,2200,CM,3.0,39.5,2,2,0
182,Gyulamiryan-koryun,Click here to see our stance on the war in Ukraine,2170,CM,3.0,37.5,3,0,0
183,acertijo08,Argentina,2361,CM,3.0,35.0,3,0,0
184,PNEPaul,Canada,1977,NM,3.0,33.5,3,0,1
185,BreguRiza,Albania,2385,CM,3.0,32.5,3,0,0
186,ashookk,United States,2345,NM,3.0,30.0,2,2,0
187,Irishchessman16,Ireland,2548,IM,3.0,27.0,3,0,0
188,miraitrunks,Brazil,2168,NM,3.0,26.5,2,2,0
189,mohssenbinaddi,Morocco,2242,CM,3.0,14.0,3,0,0
190,aaaao,Singapore,2801,IM,3.0,5.0,3,0,0
191,katharinareinecke,Germany,2059,WCM,2.5,41.0,1,3,0
192,AndresDelgado77,Ecuador,2402,FM,2.5,39.5,2,1,0
193,PawnEatingZombie,United States,2272,NM,2.5,36.5,2,1,0
194,hightide,United States,2149,NM,2.5,35.5,2,1,0
195,frequentblunders,United States,2226,NM,2.5,33.0,2,1,0
196,Dewarfd,Dominican Republic,2123,CM,2.5,32.0,2,1,1
197,Lion_DL,United Kingdom,2464,FM,2.5,29.5,2,1,0
198,zajka-molotok,Ukraine,2593,IM,2.5,29.5,2,1,0
199,Slovak_fighter2000,Czech Republic,2566,FM,2.5,18.0,2,1,0
200,FrankDux44,France,2622,IM,2.5,15.5,2,1,0
201,Freeeeeeeeeeeeeeeeee,Tuvalu,1833,CM,2.5,12.0,2,1,1
202,KVAIDAN,Click here to see our stance on the war in Ukraine,2349,CM,2.0,39.5,2,0,0
203,claudiuprunescu,Switzerland,2213,FM,2.0,39.0,1,2,0
204,NMChessToImpress,United States,2259,NM,2.0,39.0,2,0,0
205,Jenia84,Ukraine,2361,WGM,2.0,16.0,2,0,0
206,lolo9292,France,2204,IM,2.0,11.5,2,0,0
207,Mops_2004,Ukraine,2832,IM,2.0,10.5,2,0,0
208,Thjop,Germany,2653,IM,2.0,10.0,1,2,0
209,McCarthyStone,England,2496,CM,2.0,3.5,2,0,0
210,el_sporco,Italy,2542,FM,1.5,17.5,1,1,0
211,Road2GM3000,European Union,2278,NM,1.0,27.5,1,0,0
212,ilya2700,Israel,2365,CM,1.0,23.0,1,0,0
213,maurovargas01,Colombia,2001,FM,1.0,21.5,1,0,1
214,j2806,Canada,1897,WCM,1.0,18.0,1,0,0
215,PapaieDudu,Brazil,2324,NM,1.0,17.0,1,0,1
216,Real_taiatai,United States,2318,NM,1.0,15.5,1,0,0
217,maximnovik,Lithuania,2569,GM,1.0,12.0,1,0,0
218,SCIM,Netherlands,2551,GM,1.0,11.5,1,0,0
219,vladislavkovalev,International,2935,GM,0.5,3.0,0,1,0
220,Chemim21,Brazil,2214,FM,0.0,9.5,0,0,0
221,mjelcic,Bosnia-Herzegovina,2288,CM,0.0,7.5,0,0,0
222,Actuary44,Poland,2490,CM,0.0,7.0,0,0,0
223,komogro,Curacao,2482,CM,0.0,0.0,0,0,0
224,kleinebeer98,Netherlands,2908,GM,7.0,53.5,6,2,0
225,maciek_92,Poland,2926,GM,6.0,43.0,5,2,0
226,MKlose11,Spain,2736,FM,6.0,55.5,5,2,0
227,Mikasinski,Serbia,2735,FM,6.0,53.0,5,2,0
228,lupta_robin,Romania,2628,IM,5.5,49.0,5,1,0
229,Grischuk,Click here to see our stance on the war in Ukraine,3073,GM,5.5,46.5,4,3,0
230,BilodeauA,Austria,2912,GM,5.5,41.0,5,1,0
231,dropstoneDP,Click here to see our stance on the war in Ukraine,3088,GM,5.5,39.5,4,3,0
232,ViIIagra,Chile,2863,GM,5.5,34.0,5,1,0
233,chessisveryfun1264,United States,2577,FM,5.5,45.0,5,1,0
234,SpeedofLight0,United States,3172,GM,5.0,47.5,5,0,0
235,mitrabhaa,India,2966,GM,5.0,44.5,5,0,0
236,Ali_rastbod,Iran,2730,FM,5.0,43.5,5,0,0
237,Oleksandr_Bortnyk,United States,3109,GM,5.0,42.0,5,0,0
238,ChessSwole,United States,2800,FM,5.0,23.0,5,0,0
239,OPQRC,Serbia,2551,FM,5.0,51.0,5,0,0
240,MFBerna,Brazil,2568,FM,5.0,49.5,5,0,0
241,Squirlolz,England,2483,IM,5.0,46.5,5,0,0
242,Tactrics,United States,2871,IM,4.5,40.5,4,1,0
243,Arystanner,Kazakhstan,2851,IM,4.5,31.0,4,1,0
244,PoXerStar,Click here to see our stance on the war in Ukraine,2359,FM,4.5,44.0,4,1,0
245,WindWhistler11,Mongolia,2574,FM,4.5,42.5,4,1,0
246,sakkikuska,Hungary,2528,FM,4.5,40.0,4,1,0
247,MetiForce,Iran,2908,IM,4.0,29.0,4,0,0
248,Mykola-Bortnyk,United States,2971,IM,4.0,26.5,4,0,0
249,subham777,United States,2541,NM,4.0,36.0,4,0,0
250,Karacsonyi_Gellert,Hungary,2787,IM,4.0,32.0,4,0,0
251,Alohamora11,Türkiye,2533,CM,4.0,28.0,4,0,0
252,TimGrutter03,Netherlands,2613,FM,4.0,38.0,4,0,0
253,ArtemDyachuk,Ukraine,2691,FM,4.0,35.0,4,0,0
254,malakismayil,Azerbaijan,2637,WFM,4.0,32.0,4,0,0
255,MeesvanOsch,Netherlands,2305,FM,4.0,28.0,3,2,0
256,Championnn-9,Armenia,2478,NM,4.0,18.5,4,0,0
257,Padelator,Spain,2450,FM,4.0,54.5,4,0,0
258,aghasiyevkamal,Azerbaijan,2651,IM,4.0,41.0,3,2,0
259,unclear15,India,2447,FM,4.0,36.5,3,2,0
260,XDPS,Chile,2874,GM,3.5,33.0,3,1,0
261,Sokoloco,Kazakhstan,2715,IM,3.5,29.0,3,1,0
262,Kleyton_Lima,Brazil,2530,NM,3.5,37.0,3,1,0
263,AEMEffi,Switzerland,2361,IM,3.5,33.5,3,1,0
264,Pitomina,Venezuela,2550,FM,3.5,33.0,3,1,0
265,sjoerd893,Netherlands,2493,FM,3.5,32.0,3,1,0
266,MathiasWomacka,Germany,2553,GM,3.5,37.0,3,1,0
267,Flawless_Fighter,Click here to see our stance on the war in Ukraine,2701,IM,3.5,35.5,3,1,0
268,MFatigue,France,2507,FM,3.5,34.5,3,1,0
269,VitorBronson,Brazil,2519,NM,3.5,50.5,3,1,0
270,filipluczak05,Poland,Unrated,CM,3.0,20.5,3,0,0
271,aa175,Canada,3069,IM,3.0,25.0,3,0,0
272,vidavi,Brazil,2411,FM,3.0,24.0,3,0,0
273,biostatistician,Galicia,2569,FM,3.0,23.5,3,0,0
274,siciliannaga,Indonesia,2821,FM,3.0,23.0,3,0,0
275,IamSchrodingersCat,United States,2648,NM,3.0,23.0,3,0,0
276,PotapovaM,Click here to see our stance on the war in Ukraine,2547,WIM,3.0,16.5,3,0,0
277,NoHeThTo,United States,2593,NM,3.0,29.5,3,0,0
278,wadsy27,England,2689,IM,3.0,28.0,3,0,0
279,Korchmar_Vasiliy,Click here to see our stance on the war in Ukraine,2724,IM,3.0,27.0,3,0,0
280,ahkashefi2800,Iran,2548,FM,3.0,25.5,3,0,0
281,Haykoooo0o,Mexico,2419,FM,3.0,25.5,3,0,0
282,DishonorOnYourCow,Monaco,2500,WGM,3.0,33.0,3,0,0
283,Levanzovsky,Israel,2531,FM,3.0,31.0,2,2,0
284,aranibos,Netherlands,2210,FM,3.0,29.5,3,0,0
285,jup1978,Spain,2542,FM,3.0,25.5,2,2,0
286,Eeleyah,Serbia,2511,FM,3.0,22.5,3,0,0
287,Walter_White_Poland,Poland,2377,FM,3.0,34.0,3,0,0
288,chesslh93,Macao,2316,CM,3.0,32.0,2,2,0
289,olawsson,Poland,2155,FM,3.0,31.0,3,0,0
290,Chessdude1987,United Kingdom,2317,NM,3.0,30.5,3,0,0
291,AsaHoffmann,United States,2347,FM,3.0,42.0,3,0,0
292,Chess2Hawks,International,2307,WGM,3.0,38.0,3,0,0
293,Ykow,United Kingdom,2700,IM,2.5,17.5,2,1,0
294,igorkovalenko,Ukraine,2923,GM,2.5,15.0,2,1,0
295,chessllermo,Spain,2492,IM,2.5,9.5,2,1,0
296,JSlaby,United Kingdom,2629,IM,2.5,20.5,2,1,0
297,YouShallNotPass001,Germany,2421,FM,2.5,21.0,2,1,0
298,Chempiblinka,Click here to see our stance on the war in Ukraine,2314,WFM,2.5,21.0,2,1,0
299,NotFischer,Canada,2276,NM,2.5,39.5,2,1,0
300,Igor_Kowalski,Poland,2895,IM,2.0,6.5,2,0,0
301,dodoucb,Bolivia,2478,CM,2.0,11.0,2,0,0
302,kingofthenil,France,2784,IM,2.0,9.0,2,0,0
303,Yonousomodulo,Spain,2513,CM,2.0,20.5,2,0,0
304,Borsuk_Konstantin,Ukraine,2758,IM,2.0,19.5,2,0,0
305,Zakaryan_David,Click here to see our stance on the war in Ukraine,2642,IM,2.0,18.5,2,0,0
306,StellarChess,United States,2531,NM,2.0,16.0,2,0,0
307,ErikRonka,Finland,2492,FM,2.0,15.0,2,0,0
308,Sanan_Sjugirov,Hungary,3025,GM,2.0,15.0,2,0,0
309,Hamisandwich,Moldova,2805,GM,2.0,13.0,2,0,0
310,Lennis93,United States,2752,IM,2.0,11.0,2,0,0
311,Sacbutt,United Kingdom,2257,NM,2.0,9.0,2,0,0
312,Artemiki,Armenia,2520,CM,2.0,8.0,2,0,0
313,ybothg,United States,2507,NM,2.0,24.0,2,0,0
314,agustinv04,Argentina,2602,FM,2.0,20.5,2,0,0
315,SHIVACalypso,Pakistan,2507,FM,2.0,18.0,2,0,0
316,SaqoChess_Twitch,Armenia,2644,FM,2.0,16.5,2,0,0
317,pooh2012,United States,2577,NM,2.0,15.5,2,0,0
318,Zapateado,United States,2375,NM,2.0,9.0,2,0,0
319,stasOR4ik,Poland,2444,FM,2.0,29.0,1,2,0
320,zverr1,England,2532,CM,2.0,20.5,2,0,0
321,HeroWilczek,Poland,2454,CM,2.0,18.5,2,0,0
322,GoldenShare,Spain,2544,FM,2.0,24.0,1,2,0
323,Jakuboss22005,Czech Republic,2412,CM,2.0,37.0,1,2,0
324,korason34,Norway,2639,IM,1.5,11.0,1,1,0
325,TheSilmarils,United States,2837,GM,1.5,9.5,1,1,0
326,Herman-NY,United States,2521,IM,1.5,5.0,1,1,0
327,ferdipy,Paraguay,2354,NM,1.5,20.5,1,1,0
328,JM2005GM,Cuba,2491,FM,1.5,17.0,1,1,0
329,semchik90,Ukraine,2417,NM,1.5,16.5,1,1,0
330,Giorno,Germany,2482,FM,1.5,15.0,1,1,0
331,Jesseinkman,United States,2534,CM,1.5,13.0,1,1,0
332,GaiozNigalidze,Georgia,2766,IM,1.5,12.0,1,1,0
333,tteshan,Bulgaria,2580,FM,1.5,9.0,1,1,0
334,NCchamp,United States,2378,NM,1.5,9.0,1,1,0
335,Payyappat,India,2425,FM,1.5,21.0,1,1,0
336,ThePeasant98,Netherlands,2161,CM,1.5,21.0,1,1,0
337,GMJustin,United States,2407,IM,1.0,0.0,1,0,0
338,colegiodemadrid,Costa Rica,2470,FM,1.0,0.0,1,0,0
339,ChessLebaneseSalah,Canada,2513,NM,1.0,0.0,1,0,0
340,TheoSlade,United States,2442,NM,1.0,8.5,1,0,0
341,HansOnTwitch,United States,3161,GM,1.0,6.5,1,0,0
342,PositionalPanther,Germany,2603,FM,1.0,5.5,1,0,0
343,Misticpikachu,Brazil,2556,CM,1.0,5.5,1,0,0
344,oskariot,Poland,2790,GM,1.0,5.5,1,0,0
345,The_Sherman_Variation,Israel,2677,FM,1.0,5.0,1,0,0
346,Casablanca,United States,2771,NM,1.0,2.0,1,0,0
347,Alex_Banzea,Romania,2697,IM,1.0,0.0,1,0,0
348,GP9isback23,Peru,2694,FM,1.0,12.5,1,0,0
349,2346PL,Poland,2556,NM,1.0,12.0,1,0,0
350,MITerryble,Peru,3005,IM,1.0,12.0,1,0,0
351,KafkaesqueKnight,Algeria,2547,FM,1.0,11.5,1,0,0
352,BirdMaster3000,Brazil,2639,GM,1.0,11.0,1,0,0
353,KChor05,United States,2596,NM,1.0,9.5,1,0,0
354,PattyCastillo,Dominican Republic,1921,WFM,1.0,9.5,1,0,0
355,CuteSheepCloud,Canada,2657,NM,1.0,8.0,1,0,0
356,Good_Knight_Kiss,United States,2442,NM,1.0,0.0,1,0,0
357,ChadBiryani,United States,2404,NM,1.0,20.5,1,0,0
358,Perdomov,Colombia,2228,CM,1.0,19.0,1,0,0
359,GiorgianBarbosa,Brazil,2502,FM,1.0,17.0,1,0,0
360,Lady_Nika,Click here to see our stance on the war in Ukraine,2535,WCM,1.0,16.0,1,0,0
361,Abduzhaparov,Spain,2543,IM,1.0,14.5,1,0,0
362,Semetey,Kyrgyzstan,2609,IM,1.0,14.0,1,0,0
363,Klendi,Albania,2441,CM,1.0,13.5,1,0,0
364,Hoshka,United States,2127,NM,1.0,13.0,1,0,0
365,Bala-Afiada,Brazil,2019,NM,1.0,10.0,1,0,1
366,RCone,Poland,2440,CM,1.0,8.5,1,0,0
367,VladimirBugayev,United States,2259,NM,1.0,7.0,1,0,0
368,Juandiv_Chessmood,Colombia,1823,CM,1.0,0.0,1,0,1
369,drdaro,Germany,2385,FM,1.0,21.5,1,0,0
370,becemix,Colombia,2583,FM,1.0,20.0,1,0,0
371,ferrufino64,Bolivia,2284,CM,1.0,14.0,1,0,0
372,NowInChess,Spain,2224,CM,1.0,10.0,1,0,0
373,MathiasCasalaspro,Brazil,2414,CM,1.0,0.0,1,0,0
374,AleksanderHnydiuk,Poland,2523,IM,0.5,0.0,0,1,0
375,sofaceindisguise,Click here to see our stance on the war in Ukraine,2722,FM,0.5,5.5,0,1,0
376,Kildepiotr,Poland,2694,IM,0.5,4.0,0,1,0
377,GianmarcoVaR,Peru,2866,IM,0.5,11.5,0,1,0
378,fks_stal_mielec,Poland,2301,FM,0.5,16.0,0,1,0
379,KejJaj,Norway,2150,CM,0.5,12.0,0,1,0
380,Hananmo,Israel,2491,FM,0.0,0.0,0,0,0
381,PelinGorki,Croatia,2547,FM,0.0,0.0,0,0,0
382,Hongjin,South Korea,2559,IM,0.0,0.0,0,0,0
383,marcodobrikov,Germany,2674,FM,0.0,0.0,0,0,0
384,dcremisi,United States,2629,NM,0.0,0.0,0,0,0
385,kreonx,Poland,2473,FM,0.0,0.0,0,0,0
386,Schattman,Italy,2520,FM,0.0,0.0,0,0,0
387,ruifeng,United States,2901,GM,0.0,0.0,0,0,0
388,Chiquitita23,Belgium,2410,WFM,0.0,0.0,0,0,0
389,bipe137,Poland,2660,FM,0.0,9.0,0,0,0
390,KIEV-1,United States,2296,NM,0.0,6.5,0,0,0
391,Defend1r,Canada,2703,FM,0.0,6.5,0,0,0
392,ejam94,France,2519,FM,0.0,5.0,0,0,0
393,N18player,Greece,2476,FM,0.0,5.0,0,0,0
394,lilylg,Mexico,2280,WIM,0.0,4.0,0,0,0
395,WFM_Sara_Adel,Egypt,2145,WFM,0.0,3.0,0,0,0
396,larsmandreassen,Norway,2213,CM,0.0,3.0,0,0,0
397,adricalderon8,Spain,2491,IM,0.0,0.0,0,0,0
398,JonasGallasch,Germany,2505,FM,0.0,0.0,0,0,0
399,alertakobra,Spain,2412,FM,0.0,0.0,0,0,0
