rank,username,country,rating,title,score,tie_break,wins,draws,byes
153,WildOnTwitch,Estonia,2291,WCM,5.0,57.0,4,2,0
154,Sjakkerntobi,Norway,2584,CM,5.0,53.0,5,0,0
155,Beletko,Slovenia,2361,FM,5.0,53.0,5,0,0
156,Boninknights,United States,2512,IM,5.0,52.5,5,0,0
157,delqate,Spain,2417,FM,5.0,52.5,4,2,0
158,HajiyevKanan,Azerbaijan,2608,FM,5.0,52.0,4,2,0
159,KamilaHryshchenko,Ukraine,2329,NM,5.0,51.0,5,0,0
160,teresin05,Peru,2426,WIM,5.0,51.0,5,0,0
161,ReinisUz,Latvia,2589,NM,5.0,49.5,4,2,0
162,duone,China,2620,NM,5.0,48.5,5,0,0
163,Hakiki_satranc,Türkiye,2480,CM,5.0,48.0,4,2,0
164,supermoli2300,Venezuela,2513,CM,5.0,48.0,3,4,0
165,ShahMatKanal,International,2604,CM,5.0,46.5,5,0,0
166,Triumphmate,India,2619,IM,5.0,46.0,5,0,0
167,Onthequiet,Peru,2592,CM,5.0,45.5,5,0,0
168,Tunahan_Makaraci,Türkiye,2497,FM,5.0,45.5,5,0,0
169,2Coaches1Profile,European Union,2563,FM,5.0,45.0,5,0,0
170,Flaccidmoves,United States,2394,NM,5.0,44.5,4,2,0
171,rhungaski,United States,2638,GM,5.0,44.0,5,0,0
172,NMJeevanK,United States,2737,FM,5.0,44.0,3,4,0
173,dobrosmys,France,2431,FM,5.0,43.5,5,0,0
174,Schachkatze2000,Germany,2560,FM,5.0,43.5,4,2,0
175,sunclubandrapidfuel,Kyrgyzstan,2700,NM,5.0,43.5,5,0,0
176,Escanor89,Chile,2536,IM,5.0,42.5,5,0,0
177,jinxy2009,United States,2368,CM,5.0,42.5,4,2,0
178,simaopdias,Brazil,2346,FM,5.0,41.5,3,4,0
179,RealJerusalem,Portugal,2436,FM,5.0,40.5,4,2,0
180,YellowJacek,Poland,2372,IM,5.0,40.5,5,0,0
181,Gertsog,Argentina,2323,FM,5.0,39.5,5,0,0
182,szachmistrz2500,Poland,2552,FM,5.0,39.0,5,0,0
183,bonantagulo,Ukraine,2305,CM,5.0,38.0,3,4,0
184,annacramling,Sweden,2229,WFM,5.0,33.0,5,0,0
185,NMChessToImpress,United States,2213,NM,5.0,27.5,5,0,0
186,Hikaru,United States,3324,GM,5.0,25.5,5,0,0
187,Big_Finky,United States,2352,NM,5.0,21.0,5,0,0
188,JonasGallasch,Germany,2503,FM,4.5,61.5,3,3,0
189,JetLeoChess,Peru,2448,CM,4.5,56.5,4,1,0
190,ATM622,Malta,2455,CM,4.5,54.5,4,1,0
191,falzehope0,United States,2417,NM,4.5,53.0,4,1,0
192,zverr1,England,2615,CM,4.5,52.5,4,1,0
193,SVV65,Click here to see our stance on the war in Ukraine,2357,FM,4.5,49.0,4,1,0
194,santig8,El Salvador,2324,FM,4.5,47.5,4,1,0
195,thealphalion86,Sudan,2553,WCM,4.5,47.0,4,1,0
196,Defenstrator,United States,2638,NM,4.5,43.0,4,1,0
197,ChadBiryani,United States,2504,NM,4.5,43.0,4,1,0
198,AlmaJ98,Mexico,2406,WCM,4.5,42.5,4,1,0
199,ErikRonka,Finland,2496,FM,4.5,42.5,4,1,0
200,OW321,United States,2524,NM,4.5,42.0,4,1,0
201,KoshkaMatrioshka,Kazakhstan,2618,CM,4.5,40.0,3,3,0
202,Hirna2005,Ethiopia,2495,FM,4.5,38.5,4,1,0
203,Vision_64,Malaysia,2353,WCM,4.5,36.0,4,1,0
204,ivandrade10,Mozambique,2348,FM,4.5,36.0,4,1,0
205,Austen48,Colombia,2251,WIM,4.5,36.0,4,1,0
206,IlanVardi,Switzerland,2188,NM,4.5,35.0,4,1,0
207,omer1997,Israel,2606,IM,4.5,17.5,4,1,0
208,Bugcrusher,Lithuania,2470,FM,4.0,59.0,4,0,0
209,Laico,Brazil,2438,FM,4.0,53.5,3,2,0
210,ikhasu,Indonesia,2572,IM,4.0,53.0,4,0,0
211,NigelDwarf,United States,2522,NM,4.0,51.5,4,0,0
212,wild3000,Click here to see our stance on the war in Ukraine,2463,FM,4.0,51.0,3,2,0
213,th3d4rkness,Brazil,2233,NM,4.0,49.5,4,0,0
214,KarstenSchulz,Germany,2509,FM,4.0,49.0,4,0,0
215,antonusss,Sweden,2396,CM,4.0,48.0,3,2,0
216,Good_Knight_Kiss,United States,2554,NM,4.0,45.5,4,0,0
217,Mirchi_26,India,2332,WCM,4.0,43.0,4,0,0
218,schondeln,United States,2469,FM,4.0,43.0,4,0,0
219,Chempiblinka,Click here to see our stance on the war in Ukraine,2317,WFM,4.0,41.5,4,0,0
220,valdenicio,Brazil,2260,NM,4.0,40.5,4,0,0
221,Kostukov_Alex,Ukraine,2321,NM,4.0,40.0,4,0,0
222,UlisesHB,Venezuela,2254,NM,4.0,40.0,4,0,0
223,dodorox,Brazil,2237,NM,4.0,40.0,4,0,0
224,HomeAlone20,Spain,2347,CM,4.0,39.0,4,0,0
225,traveee7,Nepal,2467,FM,4.0,39.0,4,0,0
226,shirovin,Netherlands,1997,CM,4.0,39.0,4,0,0
227,IlanSchnaider,Argentina,2844,IM,4.0,38.0,4,0,0
228,Navyblue1,Mexico,2276,NM,4.0,38.0,3,2,0
229,Elfangm2,United States,2546,NM,4.0,37.5,4,0,0
230,PapaieDudu,Brazil,2324,NM,4.0,37.5,4,0,0
231,Defend1r,Canada,2695,FM,4.0,36.0,4,0,0
232,GMdj77,Serbia,2087,CM,4.0,33.5,4,0,1
233,PhileKhoob,Iran,2478,CM,4.0,30.5,4,0,0
234,vugarrasulov,Azerbaijan,3010,GM,4.0,25.0,4,0,0
235,AlejandroArias,Spain,2333,FM,4.0,24.0,4,0,0
236,McCarthyStone,England,2584,FM,4.0,13.0,4,0,0
237,Josetricks,Spain,2640,CM,3.5,57.0,3,1,0
238,nitpicker,United States,2343,FM,3.5,49.5,3,1,0
239,MatthewChess268,Antigua/Barbuda,2047,CM,3.5,47.5,3,1,1
240,C_K_G,Bangladesh,2147,CM,3.5,46.0,3,1,0
241,Godzillator,Germany,2414,FM,3.5,45.0,3,1,0
242,Italo-Zapata,Peru,2314,CM,3.5,40.5,3,1,0
243,Roland_Garros_2024,Brazil,2334,CM,3.5,39.0,3,1,0
244,Veritolinda,Chile,2143,FM,3.5,38.0,3,1,0
245,argimiro,Spain,2438,IM,3.5,35.5,3,1,0
246,cavallo_bianco123,Italy,2341,NM,3.5,31.0,3,1,0
247,patrisiii123,Austria,2328,CM,3.5,21.5,3,1,0
248,Akhayan,Belgium,2390,FM,3.0,55.5,2,2,0
249,TheMagician,Australia,2337,FM,3.0,52.0,3,0,0
250,talaicito,United States,2270,NM,3.0,47.5,3,0,0
251,Joyromany15,Egypt,2154,WIM,3.0,46.5,3,0,0
252,Dewarfd,Dominican Republic,2254,CM,3.0,43.0,3,0,0
253,Nannn9,Argentina,2209,WCM,3.0,43.0,3,0,0
254,The_Princess_Moon,Cuba,2351,WFM,3.0,39.5,3,0,0
255,MaxLeto,Isle of Man,2570,FM,3.0,38.0,2,2,0
256,michellopez159,Venezuela,2416,FM,3.0,34.5,2,2,0
257,Maluco_do_Natal_00,Brazil,2120,NM,3.0,33.0,3,0,0
258,TheCavemanChess,United States,2765,IM,3.0,23.5,3,0,0
259,NMZanette,Brazil,2273,NM,3.0,19.0,3,0,0
260,0ne_M0ve,Canada,2523,NM,3.0,14.5,3,0,0
261,kyiv-volvo,Ukraine,2350,CM,2.5,43.0,2,1,0
262,lluiss,Spain,2254,FM,2.5,40.5,2,1,0
263,MoldyTofu,Canada,2179,WFM,2.5,39.5,2,1,0
264,Gyulamiryan-koryun,Click here to see our stance on the war in Ukraine,2146,CM,2.5,39.0,2,1,0
265,kibromNNN,Eritrea,2045,CM,2.5,37.0,2,1,0
266,GM4life,United States,2485,NM,2.5,32.5,2,1,0
267,EseVeisi,Spain,2361,CM,2.5,31.0,2,1,0
268,czasnaszachy,Poland,2518,FM,2.5,16.5,2,1,0
269,PNEPaul,Canada,1938,NM,2.0,35.5,2,0,1
270,BUFFYPIZZA,Suriname,2162,CM,2.0,35.0,2,0,0
271,Srchesschilango,Mexico,2332,CM,2.0,33.5,2,0,1
272,kuwaitiGM,Kuwait,2220,WCM,2.0,30.5,2,0,1
273,LewAnatol,Poland,2355,CM,2.0,26.0,2,0,0
274,icltspmosmong,United States,2465,CM,2.0,25.5,2,0,0
275,JinelaRodriguez,Cuba,2372,WFM,2.0,22.5,2,0,0
276,gmpeter008,India,2589,GM,2.0,21.5,2,0,0
277,saikrishnaReturns,Canada,2820,IM,2.0,21.0,2,0,0
278,mfschulz,Germany,2220,FM,2.0,18.5,2,0,0
279,ShadowJolteon,Brazil,2600,NM,2.0,17.5,2,0,0
280,Perecke,Hungary,2554,IM,2.0,16.5,2,0,0
281,AlwaysPlayForAWin44,Türkiye,2638,FM,2.0,16.0,2,0,0
282,keepitcoming,Bangladesh,2195,NM,2.0,15.5,2,0,0
283,jeetjain,India,2664,FM,2.0,12.0,2,0,0
284,akanga001,Gabon,2155,CM,1.0,24.5,1,0,0
285,BobbyFischer1508,Ecuador,2398,CM,1.0,22.5,1,0,0
286,Veleamater,Serbia,2398,FM,1.0,18.0,1,0,0
287,elchacal664,Mexico,2280,NM,1.0,13.0,1,0,0
288,blueryder,United States,2165,NM,1.0,12.5,1,0,0
289,HAMOOD-ALBUSAIDI,Oman,2243,CM,1.0,12.0,1,0,0
290,protectiago,Brazil,1956,NM,1.0,12.0,1,0,1
291,RizaBregu,Albania,2311,CM,1.0,10.5,1,0,0
292,guineo59,United States,2227,NM,1.0,10.0,1,0,0
293,FedaMaster,Sweden,2590,FM,1.0,9.5,1,0,0
294,mistrzemi,Czech Republic,2558,FM,1.0,9.5,1,0,0
295,BornaFranc007,Croatia,2764,FM,1.0,9.0,1,0,0
296,Real_taiatai,United States,2541,NM,1.0,7.5,1,0,0
297,zimmm36,Kazakhstan,2803,IM,1.0,5.0,1,0,0
298,Freeeeeeeeeeeeeeeeee,Tuvalu,1797,CM,1.0,0.0,1,0,0
299,SultaiC,Kyrgyzstan,2536,CM,1.0,0.0,1,0,0
300,amylazy,Vietnam,2438,WIM,0.0,7.0,0,0,0
301,leotobares,Argentina,2271,FM,0.0,7.0,0,0,0
302,toshali,United States,2271,WFM,0.0,6.0,0,0,0
303,Irena10,Poland,2283,WFM,0.0,5.5,0,0,0
304,fmcabralis,Trinidad/Tobago,2425,FM,0.0,5.0,0,0,0
305,MikeSailer,United States,2222,NM,0.0,5.0,0,0,0
306,olintoarthur,Brazil,2245,NM,0.0,4.5,0,0,0
307,gospodarsaha07,Bosnia-Herzegovina,2527,FM,0.0,0.0,0,0,0
308,EddieMarsalla,Croatia,2781,FM,0.0,0.0,0,0,0
309,dragonnimzo,United States,2203,NM,0.0,0.0,0,0,0
310,rkracht,Germany,2106,CM,0.0,0.0,0,0,0
311,vyprd,Czech Republic,2589,FM,0.0,0.0,0,0,0
312,TedBelanoff,United States,2188,NM,0.0,0.0,0,0,0
313,Alblooshi_Hamad,United Arab Emirates,2304,CM,7.5,57.5,7,1,0
314,Yaacovn,United States,2868,IM,7.0,54.0,7,0,0
315,Harsha_Bharathakoti,India,2934,GM,7.0,57.5,7,0,0
316,lucliasco,Argentina,2860,IM,7.0,48.0,6,2,0
317,Zohid6,Uzbekistan,2922,IM,6.5,57.0,6,1,0
318,remi04,Bulgaria,2901,IM,6.5,52.0,6,1,0
319,Firouzja2003,France,3199,GM,6.0,47.5,6,0,0
320,Andreikka,Click here to see our stance on the war in Ukraine,3033,GM,6.0,35.0,6,0,0
321,igorkovalenko,Ukraine,2916,GM,6.0,50.0,6,0,0
322,vladislavkovalev,International,2826,GM,6.0,46.5,6,0,0
323,Jarming,Mexico,2812,FM,6.0,58.0,6,0,0
324,chenxiaoyuer,China,2781,IM,6.0,56.5,6,0,0
325,xasid81,Israel,2648,IM,6.0,51.0,6,0,0
326,xiaotong2008,China,3034,GM,5.5,52.5,5,1,0
327,PyrihRoman,Austria,2865,FM,5.5,51.5,5,1,0
328,dennisodessa,Click here to see our stance on the war in Ukraine,2675,FM,5.5,57.0,5,1,0
329,shimastream,Click here to see our stance on the war in Ukraine,3047,GM,5.0,47.0,5,0,0
330,ArtemDyachuk,Ukraine,2674,FM,5.0,47.0,5,0,0
331,betta2004,Italy,2616,FM,5.0,43.0,5,0,0
332,King_Deded4d5,Australia,2481,FM,5.0,43.0,5,0,0
333,stasOR4ik,Poland,2430,FM,5.0,57.5,5,0,0
334,PeacefulWarrior888,United States,2863,GM,4.5,31.0,4,1,0
335,Thjop,Germany,2577,IM,4.5,39.5,3,3,0
336,sansanathalia,United States,2563,WFM,4.5,37.5,4,1,0
337,Keaton87,United States,2668,IM,4.0,36.0,3,2,0
338,crazy_but_lazy,Poland,2672,FM,4.0,34.0,4,0,0
339,hakanazeri2,Nauru,2928,FM,4.0,33.5,4,0,0
340,Mackster23,Netherlands,2684,IM,4.0,33.5,4,0,0
341,ReadySkate,Iran,2856,FM,4.0,31.0,4,0,0
342,RaugintaBulba,Lithuania,2485,CM,4.0,24.5,4,0,0
343,CrushingKings,Spain,2610,FM,4.0,39.5,4,0,0
344,yobdc,Canada,2608,GM,4.0,36.0,4,0,0
345,ChessGiantYouTube,United States,2353,NM,4.0,35.5,3,2,0
346,WindWhistler11,Mongolia,2530,FM,4.0,30.0,4,0,0
347,ChessSwole,United States,2706,FM,3.5,20.5,3,1,0
348,Sanan_Sjugirov,Hungary,2994,GM,3.5,28.5,3,1,0
349,NeverGiveUppp,Türkiye,2599,NM,3.5,34.5,3,1,0
350,alexrustemov,Click here to see our stance on the war in Ukraine,2879,GM,3.5,32.0,2,3,0
351,matihalac,Argentina,2730,CM,3.5,32.0,2,3,0
352,edgarhay012,Armenia,2756,FM,3.5,31.0,3,1,0
353,Koksal06,Türkiye,2657,IM,3.5,37.0,3,1,0
354,annasargsyan_m,United States,2600,IM,3.5,32.5,3,1,0
355,MKlose11,Spain,2705,FM,3.5,32.0,3,1,0
356,MinaWael23,Egypt,2663,FM,3.5,26.0,3,1,0
357,Goryachkina,Click here to see our stance on the war in Ukraine,2854,GM,3.0,14.5,3,0,0
358,Talibovv06,Azerbaijan,2875,IM,3.0,12.0,3,0,0
359,Pawngobblerx2000,Sweden,2628,FM,3.0,23.5,3,0,0
360,KingCyber19,India,2655,CM,3.0,21.5,3,0,0
361,ckgchess,Türkiye,2940,GM,3.0,20.5,3,0,0
362,GothamChess,United States,2788,IM,3.0,20.0,3,0,0
363,Stanbad1,England,2691,FM,3.0,19.0,3,0,0
364,sbouchet,France,2445,CM,3.0,17.0,3,0,0
365,Gangster-accountant01,Iran,2954,FM,3.0,34.0,3,0,0
366,Korchmar_Vasiliy,Click here to see our stance on the war in Ukraine,2708,IM,3.0,33.0,3,0,0
367,Aslanov_Umid,Azerbaijan,2737,CM,3.0,23.5,3,0,0
368,Pachonpower,Mexico,2486,FM,3.0,20.0,3,0,0
369,Zenekritikus04,Hungary,2538,CM,3.0,33.0,3,0,0
370,MashaFromRussia,Click here to see our stance on the war in Ukraine,2477,WFM,3.0,24.0,3,0,0
371,Likvidator228,International,2599,FM,3.0,40.0,2,2,0
372,howtomoveaknight,Poland,2567,CM,3.0,32.0,2,2,0
373,sari07,Türkiye,2453,FM,3.0,31.0,3,0,0
374,urano56,Brazil,2464,NM,3.0,29.0,3,0,0
375,laskakid,United States,2385,IM,3.0,35.5,3,0,0
376,juancruzarias,Argentina,2730,FM,2.5,17.5,2,1,0
377,bpm_90,Poland,2653,FM,2.5,19.0,2,1,0
378,fitod,Argentina,2468,FM,2.5,26.0,2,1,0
379,petearrpan,United States,2372,FM,2.5,23.5,2,1,0
380,subham777,United States,2661,NM,2.5,23.0,2,1,0
381,Skatchkov_V,Click here to see our stance on the war in Ukraine,2814,FM,2.5,16.0,2,1,0
382,iba6702,United States,2177,WCM,2.5,18.5,2,1,0
383,KChor05,United States,2603,NM,2.0,14.0,2,0,0
384,TheDuck,Canada,2779,FM,2.0,14.0,2,0,0
385,OriTaichman,Israel,2618,FM,2.0,11.5,2,0,0
386,Lukianoo,Georgia,2969,GM,2.0,11.0,1,2,0
387,EAtakishiyev11,Azerbaijan,2714,IM,2.0,10.0,2,0,0
388,Blitzstream,France,2852,NM,2.0,6.5,2,0,0
389,Mikayel99,Armenia,2600,NM,2.0,22.5,2,0,0
390,DenisQ,Ukraine,2785,IM,2.0,19.0,2,0,0
391,Rsnr,Syria,2962,IM,2.0,16.0,1,2,0
392,GMG,United States,2695,GM,2.0,16.0,2,0,0
393,Bykov_Egor,Hungary,2688,FM,2.0,14.5,2,0,0
394,RTchess367,Australia,2276,CM,2.0,14.5,2,0,0
