rank,username,country,rating,title,score,tie_break,wins,draws,byes
36,Ramosha,Click here to see our stance on the war in Ukraine,2703,FM,7.5,63.5,6,3,0
37,K_A_S_T_O_R,Chile,2876,GM,7.5,63.5,7,1,0
38,Bob_2004,Click here to see our stance on the war in Ukraine,2737,FM,7.5,63.0,7,1,0
39,MarkusRagger,Austria,2808,GM,7.5,63.0,7,1,0
40,Aygehovit1992,International,2742,GM,7.5,62.5,7,1,0
41,MolecularChemist,Greece,2944,IM,7.5,62.5,7,1,0
42,temus_galaktionov,Click here to see our stance on the war in Ukraine,2819,FM,7.5,61.5,6,3,0
43,Statham,South Africa,2723,CM,7.5,58.5,7,1,0
44,Adar_07,Türkiye,2729,IM,7.5,54.5,7,1,0
45,zajka-molotok,Ukraine,2593,IM,7.5,53.0,7,1,0
46,IvanSoriano1,Peru,2730,FM,7.5,53.0,7,1,0
47,ozates,Türkiye,2669,FM,7.0,70.0,6,2,0
48,Vuk2000,Serbia,2812,IM,7.0,68.5,6,2,0
49,tptagain,Spain,3031,GM,7.0,68.0,7,0,0
50,Chessgod9oninsta,Sweden,2817,NM,7.0,67.5,7,0,0
51,stollenmonster,Click here to see our stance on the war in Ukraine,2897,CM,7.0,65.5,6,2,0
52,grandmastergauri,United States,2744,FM,7.0,64.5,5,4,0
53,hakanazeri2,Isle of Man,2641,FM,7.0,64.5,7,0,0
54,Diego_FloresQ,Peru,2701,FM,7.0,63.0,7,0,0
55,nabukatnezarr,Türkiye,2658,IM,7.0,63.0,5,4,0
56,MaestroCheck,Madagascar,2669,NM,7.0,62.5,6,2,0
57,ChessicallyInclined,United States,2706,FM,7.0,62.5,6,2,0
58,Boundless_Strike,Djibouti,2648,IM,7.0,62.5,7,0,0
59,Flawless_Fighter,Click here to see our stance on the war in Ukraine,2701,IM,7.0,61.0,6,2,0
60,alexrustemov,Click here to see our stance on the war in Ukraine,2931,GM,7.0,61.0,6,2,0
61,Noki102,United States,2564,NM,7.0,59.0,7,0,0
62,GoltsevDmitry2000,Click here to see our stance on the war in Ukraine,2900,FM,7.0,59.0,6,2,0
63,Taylanruzgar,Türkiye,2562,CM,7.0,56.5,6,2,0
64,reevecanada,Canada,2648,CM,7.0,56.5,7,0,0
65,TanitoluwaAps116,United States,2662,FM,7.0,55.5,7,0,0
66,Etoilegeniale,France,2676,GM,7.0,53.5,7,0,0
67,djano,Poland,2622,FM,7.0,53.0,7,0,0
68,teresin05,Peru,2341,WFM,7.0,53.0,6,2,0
69,ChessSwole,United States,2800,FM,7.0,52.5,6,2,0
70,StockFisher_HBK,Bolivia,2634,IM,7.0,51.0,7,0,0
71,AmbartsumianTyhran2012,Ukraine,2595,CM,7.0,51.0,7,0,0
72,annasargsyan_m,United States,2675,IM,7.0,50.5,7,0,0
73,AustinThomas12345,Kosovo,2608,CM,7.0,50.5,7,0,0
74,talman67,Iran,2693,FM,7.0,50.5,6,2,0
75,scandalgod,Argentina,2680,FM,7.0,48.5,7,0,0
76,yaguigor,Click here to see our stance on the war in Ukraine,2555,GM,7.0,48.5,7,0,0
77,Cheer_Down,Israel,2552,CM,7.0,48.0,7,0,0
78,MatthewG-p4p,Click here to see our stance on the war in Ukraine,2937,IM,6.5,69.5,6,1,0
79,ukchessbomber,England,2627,FM,6.5,69.0,6,1,0
80,Bryanl106,United States,2707,NM,6.5,67.0,5,3,0
81,jcibarra,Spain,3034,GM,6.5,62.0,6,1,0
82,ilqar_74,Azerbaijan,2848,FM,6.5,62.0,5,3,0
83,LikeWater,United States,2806,IM,6.5,61.0,6,1,0
84,SPEEDSKATER,United States,2909,GM,6.5,59.0,6,1,0
85,Evgeny81,Israel,2754,GM,6.5,59.0,6,1,0
86,Gangsterrito,Click here to see our stance on the war in Ukraine,2678,FM,6.5,59.0,6,1,0
87,Individoom,Kazakhstan,2707,IM,6.5,59.0,6,1,0
88,Keaton87,United States,2616,IM,6.5,58.0,5,3,0
89,EsmeraldasAnderson03,Ecuador,2550,FM,6.5,57.5,6,1,0
90,Kira170,Brazil,2746,GM,6.5,57.0,6,1,0
91,kachsona,Georgia,2778,GM,6.5,56.0,5,3,0
92,AlexPapasimakopoulos,Greece,2822,FM,6.5,56.0,5,3,0
93,NelsonLinda,Kazakhstan,2629,CM,6.5,55.5,5,3,0
94,hamelekh,Israel,2747,IM,6.5,53.5,6,1,0
95,ELECTRODYNAMIC_DRACULA,Isle of Man,2903,FM,6.5,52.5,6,1,0
96,RantomOpening,Norway,2738,CM,6.5,52.0,6,1,0
97,ATM622,Malta,2531,CM,6.5,51.0,6,1,0
98,GlavkonVVS,Click here to see our stance on the war in Ukraine,2609,FM,6.5,46.0,5,3,0
99,rdarruda,United States,2503,FM,6.5,39.5,6,1,0
100,howitzer14,England,3016,GM,6.5,34.0,6,1,0
101,HajiyevKanan,Azerbaijan,2608,FM,6.0,65.5,5,2,0
102,bazar-wokzal,International,2582,IM,6.0,64.5,5,2,0
103,Glek_Igor,Belgium,2544,GM,6.0,64.5,6,0,0
104,Mikhail_Golubev,Ukraine,2761,GM,6.0,64.0,6,0,0
105,harshu27,United States,2476,NM,6.0,64.0,6,0,0
106,moisesanto,Venezuela,2490,CM,6.0,61.5,6,0,0
107,Heliosis11,Canada,2413,CM,6.0,61.0,6,0,0
108,malakismayil,Azerbaijan,2637,WFM,6.0,59.0,6,0,0
109,subham777,United States,2541,NM,6.0,59.0,6,0,0
110,Dhaydon19,England,2696,FM,6.0,58.5,6,0,0
111,WPWPWP-2015,Poland,2515,FM,6.0,58.0,6,0,0
112,CrushingKings,Spain,2561,FM,6.0,57.5,6,0,0
113,NikitaShandrygin,Serbia,2727,FM,6.0,57.5,6,0,0
114,NovoselovRoman,Click here to see our stance on the war in Ukraine,2665,FM,6.0,57.5,6,0,0
115,jaskol95,Uganda,2702,CM,6.0,56.0,6,0,0
116,WilsonPalencia21,Venezuela,2613,IM,6.0,56.0,6,0,0
117,Bgabor91,Hungary,2539,FM,6.0,55.0,6,0,0
118,BardArtem,International,2833,FM,6.0,53.5,5,2,0
119,PowerThinking2650,Ukraine,2553,IM,6.0,53.5,6,0,0
120,Pelopidass,Greece,2604,IM,6.0,53.0,6,0,0
121,frankshar,Poland,2514,FM,6.0,52.5,6,0,0
122,wgraif,United States,2665,NM,6.0,52.0,6,0,0
123,YasinEmrah,Türkiye,2480,FM,6.0,52.0,6,0,0
124,vinclat,Canada,2545,NM,6.0,51.5,6,0,0
125,Oleg_Papayan,International,2607,FM,6.0,51.0,5,2,0
126,Queensandpawns,England,2472,NM,6.0,50.0,6,0,0
127,Chaubunagungamaug1,Cayman Islands,2600,NM,6.0,50.0,6,0,0
128,rubix_time,France,2539,FM,6.0,50.0,6,0,0
129,VitorBronson,Brazil,2519,NM,6.0,49.0,6,0,0
130,ahmedkandiliii,Palestine,2517,CM,6.0,48.5,6,0,0
131,IlanSchnaider,Argentina,2803,FM,6.0,48.5,5,2,0
132,topce,Montenegro,2431,CM,6.0,48.5,6,0,0
133,IC3S2,United States,2540,NM,6.0,48.5,5,2,0
134,maximnovik,Lithuania,2569,GM,6.0,47.5,6,0,0
135,FerAsensio2024,Spain,2453,CM,6.0,47.5,6,0,0
136,DampFalcon,United States,2431,NM,6.0,47.5,5,2,0
137,Yurovskykh_Oleksandr,Ukraine,2587,FM,6.0,47.0,6,0,0
138,hectorfiori,Argentina,2513,CM,6.0,45.0,5,2,0
139,ninjatrick,Turks and Caicos Islands,2558,CM,6.0,42.5,6,0,0
140,Goryachkina,Click here to see our stance on the war in Ukraine,2677,GM,6.0,41.0,5,2,0
141,aot317,Madagascar,2538,CM,6.0,37.5,6,0,0
142,Zq1,United States,2551,GM,5.5,62.0,5,1,0
143,Koalaskakistis,France,2655,IM,5.5,62.0,5,1,0
144,KatakuriDono,France,2409,CM,5.5,61.0,4,3,0
145,ansko1999,Norway,2622,CM,5.5,59.0,5,1,0
146,xasid81,Israel,2659,IM,5.5,55.5,5,1,0
147,Orest_Vovk,Ukraine,2553,FM,5.5,55.5,5,1,0
148,mouseslips_are_the_best,United States,2419,FM,5.5,54.0,5,1,0
149,dolynachess,Ukraine,2535,CM,5.5,54.0,4,3,0
150,KoshkaMatrioshka,Kazakhstan,2545,CM,5.5,54.0,5,1,0
151,petr577,United Kingdom,2456,FM,5.5,53.5,4,3,0
152,Slovak_fighter2000,Czech Republic,2566,FM,5.5,53.5,4,3,0
153,Romkachess,Canada,2592,NM,5.5,53.5,5,1,0
154,pinelone,Italy,2374,FM,5.5,53.0,5,1,0
155,CFalcons8,United States,2507,NM,5.5,51.0,5,1,0
156,db-banana,France,2475,FM,5.5,50.5,5,1,0
157,esskeettit,Bulgaria,2473,FM,5.5,50.0,5,1,0
158,savchess06,Canada,2462,NM,5.5,49.0,5,1,0
159,farzadbfd,Iran,2700,FM,5.5,49.0,5,1,0
160,picturesquecheck,Poland,2532,FM,5.5,48.5,4,3,0
161,patzer-reloaded,International,2553,FM,5.5,47.0,5,1,0
162,Flaccidmoves,United States,2474,NM,5.5,47.0,5,1,0
163,rhungaski,United States,2556,GM,5.5,47.0,5,1,0
164,AlexanderMatlak,Ukraine,2516,NM,5.5,41.0,5,1,0
165,Eloist,Germany,2444,FM,5.5,40.5,5,1,0
166,amelia91,Venezuela,2187,WFM,5.5,35.0,5,1,0
167,Cambek64,Ukraine,2500,FM,5.5,31.0,5,1,0
168,calmberserk,United States,2484,CM,5.0,61.5,4,2,0
169,Brown_Mamba24,United States,2542,FM,5.0,61.5,4,2,0
170,Zenekritikus04,Hungary,2450,CM,5.0,59.0,5,0,0
171,realburq,Türkiye,2449,CM,5.0,58.0,5,0,0
172,The_Straightforward_Rook,Wales,2472,FM,5.0,58.0,5,0,0
173,schondeln,United States,2374,FM,5.0,57.5,4,2,0
174,MarceloPlaya,Argentina,2419,IM,5.0,57.0,3,4,0
175,jcmesafischer,Dominican Republic,2409,CM,5.0,56.0,5,0,0
176,Laurin_2009,Germany,2547,CM,5.0,54.5,4,2,0
177,Unskibidirizzler11,United States,2425,CM,5.0,54.0,5,0,0
178,ural58,Ukraine,2528,IM,5.0,53.5,5,0,0
179,koncheto,Bulgaria,2589,CM,5.0,53.5,5,0,0
180,Lion-Al-Messi,Norway,2619,FM,5.0,52.5,5,0,0
181,KebabJangles,Chinese Taipei,2409,NM,5.0,52.0,5,0,0
182,NeonNinja73,Poland,2521,CM,5.0,51.5,4,2,0
183,Ruslan_0807,Kyrgyzstan,2422,CM,5.0,51.5,5,0,0
184,cthulhuuu,Poland,2436,CM,5.0,51.0,4,2,0
185,Viktoker,Argentina,2570,FM,5.0,50.5,5,0,0
186,Hirna2005,Ethiopia,2505,FM,5.0,50.0,5,0,0
187,saikrishnaReturns,Canada,2698,IM,5.0,50.0,5,0,0
188,kamilianin235,Poland,2490,FM,5.0,50.0,5,0,0
189,laiciffOneslraCsungaM,Norway,2468,NM,5.0,48.5,4,2,0
190,BrandonJiang123456,United States,2349,CM,5.0,48.5,5,0,0
191,wild3000,Click here to see our stance on the war in Ukraine,2474,FM,5.0,48.0,4,2,0
192,Laico,Brazil,2437,FM,5.0,47.5,4,2,0
193,KoningKobe,Netherlands,2413,FM,5.0,47.0,5,0,0
194,KorolDimitriy75,Ukraine,2436,NM,5.0,47.0,5,0,0
195,FMalexhdez,Venezuela,2361,FM,5.0,45.5,4,2,0
196,ChuckPhil,Germany,2538,CM,5.0,45.0,4,2,0
197,flaviorcb,Brazil,2170,NM,5.0,44.0,4,2,0
198,dorath3explor4r,Croatia,2234,WCM,5.0,42.5,4,2,0
199,Revan_2002,Azerbaijan,2664,FM,5.0,41.5,5,0,0
200,Pasmendjambvirgulptipon98,France,2314,FM,5.0,41.0,5,0,0
201,lefonghua,Canada,2478,FM,5.0,39.0,5,0,0
202,ClubLeonChess,Peru,2414,CM,5.0,38.5,5,0,0
203,UK_23,Germany,2442,FM,5.0,37.0,5,0,0
204,fitod,Argentina,2463,FM,5.0,36.0,4,2,0
205,Nekoo04,Kazakhstan,2453,WIM,5.0,36.0,5,0,0
206,bitter-cikolata,Türkiye,2520,WCM,5.0,31.0,4,2,0
207,Casper,China,2429,FM,5.0,19.0,5,0,0
208,Jahonas,United States,2413,NM,5.0,13.5,5,0,0
209,EternalNight8,United States,2512,NM,4.5,54.5,4,1,0
210,Aram7Adam,Syria,2513,FM,4.5,53.5,4,1,0
211,klercaku,Albania,2352,WCM,4.5,52.0,4,1,0
212,Orphanator2009,United States,2470,FM,4.5,50.5,3,3,0
213,DeArron_Fox,Ukraine,2520,FM,4.5,50.0,4,1,0
214,Dragon-Sword,Mexico,2373,NM,4.5,49.5,4,1,0
215,Tunahan_Makaraci,Türkiye,2576,FM,4.5,48.5,4,1,0
216,luggevoila,Germany,2326,CM,4.5,48.0,4,1,0
217,thesupera12,Türkiye,2453,NM,4.5,48.0,4,1,0
218,sansanathalia,United States,2429,WFM,4.5,47.5,4,1,0
219,Mikhal867,Ukraine,2441,NM,4.5,47.5,4,1,0
220,Love7Unicorn,Slovenia,2595,IM,4.5,46.0,4,1,0
221,LSChess,United States,2437,NM,4.5,45.0,3,3,0
222,Boorchess,United States,2463,FM,4.5,44.5,4,1,0
223,Yurasova_Daria,Click here to see our stance on the war in Ukraine,2435,WFM,4.5,44.5,4,1,0
224,duone,United States,2440,NM,4.5,42.0,4,1,0
225,rionelG,Chile,2284,CM,4.5,37.0,4,1,0
226,Fjal,Argentina,2350,CM,4.5,32.0,4,1,0
227,SocoLoco,Canada,2035,NM,4.5,26.5,4,1,0
228,andrzej,Poland,2417,CM,4.0,58.0,3,2,0
229,InadaC,Jamaica,2322,WCM,4.0,53.5,4,0,0
230,univio,Colombia,2546,CM,4.0,51.5,4,0,0
231,Dracomaniac,China,2341,CM,4.0,51.5,3,2,0
232,Onthequiet,Peru,2389,CM,4.0,51.5,4,0,0
233,Elfangm2,United States,2378,NM,4.0,51.5,2,4,0
234,Aisen1011,Zimbabwe,2357,FM,4.0,50.0,4,0,0
235,UB_TheQueen,United States,2153,WFM,4.0,48.0,4,0,0
236,chessllermo,Spain,2492,IM,4.0,47.0,4,0,0
237,Vaporwaffle94,Click here to see our stance on the war in Ukraine,2276,CM,4.0,46.0,3,2,0
238,talaicito,United States,2160,NM,4.0,46.0,4,0,0
239,MrEscacs,Catalonia,2199,CM,4.0,45.5,4,0,0
240,GoodOldBell,United States,2500,NM,4.0,45.5,4,0,0
241,1g60-1,United States,2406,FM,4.0,45.0,3,2,0
242,DrKerfuffle,Chile,2767,IM,4.0,44.0,3,2,0
243,PapaieDudu,Brazil,2324,NM,4.0,44.0,4,0,0
244,ArchibaldCerveza29,Germany,2390,FM,4.0,44.0,4,0,0
245,PhileKhoob,Iran,2382,CM,4.0,44.0,4,0,0
246,Agustin_Meza,Argentina,2308,CM,4.0,42.5,3,2,0
247,Bugcrusher,Lithuania,2514,FM,4.0,39.5,4,0,0
248,PushingpawnsNYC,Puerto Rico,2354,NM,4.0,39.5,4,0,0
249,DonMicheleCorleone,Italy,2482,FM,4.0,39.0,3,2,0
250,Levanzovsky,Israel,2531,FM,4.0,38.0,4,0,0
251,falzehope0,United States,2380,NM,4.0,37.5,4,0,0
252,TheMagician,Australia,2228,FM,4.0,35.5,4,0,0
253,Italo-Zapata,Peru,2278,CM,4.0,34.5,4,0,0
254,vugarrasulov,Azerbaijan,2990,GM,4.0,31.5,4,0,0
255,crazycheesecake,Canada,2113,WCM,4.0,30.5,4,0,0
256,GaiozNigalidze,Georgia,2766,IM,4.0,29.0,4,0,0
257,ZachHKL,Canada,2454,NM,3.5,52.0,3,1,0
258,WildOnTwitch,Estonia,2323,WCM,3.5,51.5,3,1,0
259,cansun,Türkiye,2394,NM,3.5,46.5,3,1,0
260,ChessRook_E,United States,2372,NM,3.5,45.0,3,1,0
261,blueryder,United States,2156,NM,3.5,44.5,3,1,0
262,SebbyMeister,United States,2274,NM,3.5,43.5,2,3,0
263,Ryukchess81,Aruba,2498,FM,3.5,42.5,3,1,0
264,thecatdoglady,Canada,2161,WFM,3.5,42.5,3,1,0
265,glucolisis04,Uruguay,2246,CM,3.5,41.5,3,1,0
266,LUISMIGUELOV,Mexico,2200,CM,3.5,39.5,3,1,0
267,tortorchess,United States,2194,WCM,3.5,38.5,3,1,0
268,medinapazmiguel1968,Ecuador,2351,IM,3.5,36.0,3,1,0
269,IngOscarArdila,Colombia,2306,CM,3.5,34.5,3,1,0
270,RusPakhom,Click here to see our stance on the war in Ukraine,2315,FM,3.5,33.0,3,1,0
271,isainz,Mexico,1969,NM,3.5,26.5,3,1,1
272,nitpicker,United States,2305,FM,3.0,48.0,3,0,0
273,Nannn9,Argentina,2202,WCM,3.0,47.0,2,2,0
274,H-Random,Egypt,2166,CM,3.0,44.0,2,2,0
275,rkracht,Germany,2347,CM,3.0,36.0,3,0,0
276,vladoboch,Slovakia,2490,IM,3.0,33.0,3,0,0
277,Resignify,Brazil,2317,NM,3.0,31.0,3,0,0
278,Knjazj,Ukraine,1881,FM,3.0,30.0,3,0,1
279,rekin87,Poland,2166,CM,3.0,28.5,3,0,0
280,jeetjain,India,2538,FM,3.0,26.5,3,0,0
281,xakevicius91,Catalonia,2582,FM,3.0,26.5,3,0,0
282,whitemirrorninja,Israel,2495,FM,3.0,26.5,3,0,0
283,npaipal,Greece,2386,FM,3.0,26.5,3,0,0
284,Cayse,Ukraine,2817,GM,3.0,25.5,3,0,0
285,yujiarun18,United States,2298,WCM,3.0,23.0,3,0,0
286,ivandrade10,Mozambique,2234,NM,2.5,42.0,2,1,0
287,rcmz,Puerto Rico,2199,NM,2.5,41.5,2,1,0
288,LordIron,Italy,2327,FM,2.5,38.5,2,1,0
289,miraitrunks,Brazil,2168,NM,2.5,37.5,2,1,0
290,johnmez,United Kingdom,2319,FM,2.5,35.5,2,1,0
291,IlanVardi,Switzerland,2200,NM,2.5,35.0,2,1,0
292,whiteglovethief,Spain,2651,IM,2.5,33.5,2,1,0
293,Roedor,Chile,2397,CM,2.5,7.5,2,1,0
294,YellowJacek,Poland,2254,IM,2.0,40.5,2,0,0
295,ritanovikova,Ukraine,2224,WCM,2.0,35.5,1,2,0
296,katharinareinecke,Germany,2059,WCM,2.0,34.0,1,2,0
297,soniahris,Greece,2211,WFM,2.0,18.0,2,0,0
298,SharathRk6,French Polynesia,2467,NM,2.0,16.5,2,0,0
299,Connectedcloud,United States,2432,NM,2.0,4.0,2,0,0
300,cycygogne,France,2287,WFM,1.5,26.5,1,1,0
301,Piggu,Finland,2651,NM,1.5,5.5,1,1,0
302,jlmanzanares,Panama,2060,FM,1.5,2.0,1,1,0
303,Gyulamiryan-koryun,Click here to see our stance on the war in Ukraine,2170,CM,1.0,29.5,1,0,1
304,N_I_Chess,Ivory Coast,2235,NM,1.0,24.0,1,0,0
305,maurovargas01,Colombia,1998,FM,1.0,23.5,1,0,1
306,C_K_G,Bangladesh,2086,CM,1.0,20.0,1,0,0
307,czasnaszachy,Poland,2452,FM,1.0,13.5,1,0,0
308,zimmm36,Kazakhstan,2699,FM,1.0,11.0,1,0,0
309,dodorox,Brazil,2137,NM,1.0,10.0,1,0,0
310,BobbyFischer1508,Ecuador,2410,CM,1.0,9.5,1,0,0
311,rikchessmx,Mexico,2323,FM,1.0,5.0,1,0,0
312,OnlyFlagNoSkill,New Zealand,1927,CM,1.0,0.0,1,0,1
313,sotochess,Peru,2477,FM,0.5,15.0,0,1,0
314,igorknyazev,Click here to see our stance on the war in Ukraine,2311,FM,0.0,12.5,0,0,0
315,sbouchet,France,2284,CM,0.0,5.5,0,0,0
316,spacegirl987,United States,2038,WCM,0.0,4.0,0,0,0
317,leschebaza,Afghanistan,2410,FM,0.0,4.0,0,0,0
318,AktilekAskarovich,United States,2410,NM,0.0,3.5,0,0,0
319,dretch,United States,2862,GM,0.0,0.0,0,0,0
320,Vigg-Sama,Brazil,2345,NM,0.0,0.0,0,0,0
321,Chopper1905,Türkiye,2955,GM,7.0,59.0,7,0,0
322,sergiochess83,Hungary,2951,GM,6.5,55.5,6,1,0
323,platy3,Spain,2921,GM,6.5,53.5,5,3,0
324,GMG,United States,2700,GM,6.5,53.5,6,1,0
325,Jospem,Mexico,3078,GM,6.5,52.0,6,1,0
326,moro182,Italy,2912,GM,6.0,54.0,6,0,0
327,Paralinch,Switzerland,2932,GM,6.0,61.0,5,2,0
328,Hamisandwich,Moldova,2805,GM,6.0,51.0,6,0,0
329,Sokoloco,Kazakhstan,2715,IM,6.0,42.5,6,0,0
330,Javokhir_Sindarov05,Uzbekistan,3088,GM,5.5,44.0,5,1,0
331,lucliasco,Argentina,2851,IM,5.5,43.5,5,1,0
332,Durarbayli,Azerbaijan,2863,GM,5.5,48.0,5,1,0
333,dozer80,Türkiye,2717,IM,5.5,45.0,5,1,0
334,Lukianoo,Georgia,2821,GM,5.0,45.5,5,0,0
335,MyDream003,International,2731,IM,5.0,43.0,5,0,0
336,ArtemDyachuk,Ukraine,2691,FM,5.0,43.0,5,0,0
337,AlexTruskavetsky,Click here to see our stance on the war in Ukraine,2724,IM,5.0,37.5,5,0,0
338,Eduard_Limonov,Click here to see our stance on the war in Ukraine,2947,IM,5.0,37.5,5,0,0
339,Maus7,Germany,2686,IM,5.0,47.0,5,0,0
340,bipe137,Poland,2660,FM,5.0,40.5,4,2,0
341,Blue_Capybara,Seychelles,2579,IM,5.0,56.5,5,0,0
342,crazy_machine,Italy,2683,IM,4.5,35.0,4,1,0
343,Stanbad1,England,2603,CM,4.5,46.0,4,1,0
344,koziororo,Poland,2603,FM,4.5,46.0,4,1,0
345,enestnrvrd,Türkiye,2721,IM,4.5,45.5,3,3,0
346,SaqoChess_Twitch,Armenia,2644,FM,4.5,37.5,4,1,0
347,GothamChess,United States,2719,IM,4.5,34.0,4,1,0
348,WindWhistler11,Mongolia,2574,FM,4.5,41.5,4,1,0
349,IMJonathanCarlstedt,Germany,2617,IM,4.0,30.0,3,2,0
350,carokannlover213,Poland,2780,FM,4.0,27.5,4,0,0
351,SchmakAttack,United States,2778,IM,4.0,26.5,4,0,0
352,baki83,France,2916,GM,4.0,42.0,4,0,0
353,rychessmaster1,United States,2829,FM,4.0,36.0,4,0,0
354,onetricksupremo,United States,2602,FM,4.0,30.0,4,0,0
355,Grandmaster1369,Iran,2719,GM,4.0,37.0,4,0,0
356,chessbaerchen,Germany,2594,CM,4.0,36.0,4,0,0
357,Seppppppy,United States,2315,NM,4.0,30.0,4,0,0
358,HaryKane,United States,2522,NM,4.0,24.5,4,0,0
359,manitodeplomo,Chile,2670,IM,4.0,40.0,4,0,0
360,nindjaxx8,Argentina,2685,FM,4.0,39.5,4,0,0
361,banane_verte,France,2514,FM,4.0,38.5,4,0,0
362,pirulillo,Spain,2339,FM,4.0,40.0,4,0,0
363,BuyBoxBandit,United States,2340,NM,4.0,22.5,4,0,0
364,Sanan_Sjugirov,Hungary,3025,GM,3.5,18.0,3,1,0
365,bascheyaro,International,2769,FM,3.5,15.5,3,1,0
366,Gangster-accountant01,Iran,2628,FM,3.5,35.5,3,1,0
367,AlleyOoper,Hungary,2614,IM,3.5,27.5,3,1,0
368,yobdc,Canada,2601,GM,3.5,19.5,3,1,0
369,crazy_but_lazy,Poland,2720,FM,3.5,30.5,3,1,0
370,CarlosjPineror,Venezuela,2726,IM,3.5,34.5,3,1,0
371,KVAIDAN,Click here to see our stance on the war in Ukraine,2349,CM,3.5,30.5,3,1,0
372,AsaHoffmann,United States,2358,FM,3.5,38.5,3,1,0
373,Let_it_be_1,Click here to see our stance on the war in Ukraine,2655,IM,3.0,21.0,3,0,0
374,VacheH009,Armenia,2573,CM,3.0,10.0,3,0,0
375,Dr_troll,United States,2702,IM,3.0,25.5,3,0,0
376,pooh2012,United States,2577,NM,3.0,25.0,3,0,0
377,Siniauski,Click here to see our stance on the war in Ukraine,2518,FM,3.0,33.0,3,0,0
378,Faridov2010,Egypt,2358,FM,3.0,32.5,3,0,0
379,ace_mar,United States,2624,NM,3.0,32.0,2,2,0
380,Josetricks,Spain,2566,CM,3.0,31.0,3,0,0
381,volcanoexplorer,United States,2769,FM,3.0,28.0,3,0,0
382,AndreiITrifan,Germany,2638,FM,3.0,27.5,3,0,0
383,chessisveryfun1264,United States,2566,FM,3.0,26.5,3,0,0
384,ilushka,Germany,2388,FM,3.0,23.0,3,0,0
385,tactic,International,2727,NM,3.0,20.5,2,2,0
386,RamonManon0g,United States,2399,NM,3.0,20.5,3,0,0
387,JunjiCol,United States,2552,FM,3.0,36.0,3,0,0
388,szachmistrz2500,Poland,2483,FM,3.0,35.5,2,2,0
389,GiorgianBarbosa,Brazil,2502,FM,3.0,30.5,3,0,0
390,Hattori-Hanzo78,France,2534,FM,3.0,30.5,3,0,0
391,JavierRuizVazquez,Spain,2420,CM,3.0,30.0,3,0,0
392,andrejljepic,Serbia,2634,FM,3.0,29.5,3,0,0
393,fugadelafuga,South Korea,2405,FM,3.0,38.0,3,0,0
394,Zephyr5000,Egypt,2446,CM,3.0,37.5,3,0,0
395,verrbaa,Ukraine,2451,WIM,3.0,33.0,3,0,0
396,dosto07,Mexico,2502,IM,3.0,32.0,3,0,0
397,SpongeBob_03,Sri Lanka,2254,WCM,3.0,37.5,3,0,0
398,Giantgoogachess,United States,2373,NM,3.0,24.0,2,2,0
399,GMBenjaminBok,Netherlands,3003,GM,2.5,16.0,2,1,0
